influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		
0.000000000000000000e+00 2.668226301971603487e+00 2.910576583034723885e+00 9.388607041374152917e-01 1.862525266047957651e-05 3.787144880651284851e+00 5.743634237081922914e-09 9.827545010012747782e-06 0.000000000000000000e+00 8.582827737534370726e-11 1.834722778971194747e-05 1.534931335700870136e-05 3.106773931161111872e-18 4.281879470544241451e-01 2.856771183619550777e-02 4.617573115801249656e-02 0.000000000000000000e+00 9.808019846116715997e-08 6.095870106481635631e+00 1.071288200277143278e-03 4.267801386244000628e-01 6.533608581387249029e-13 5.276972338965520148e-02 1.792894716909497555e-30 0.000000000000000000e+00 1.012264871072840813e-02 1.941318797087118941e-11 5.782775205299297075e-03 2.092190632792339643e-03 2.599473627461496711e-02 1.538276533832939538e-03 5.709555297299442539e-06 0.000000000000000000e+00 9.923032782132579262e-08 2.384148193183965869e-01 3.947788405424948799e+00 4.306363398460561626e-02 3.288685026456369172e-03 4.634624968891324137e+00 4.103811907956085581e-02 0.000000000000000000e+00 2.618206862344287522e-10 1.360655639751757073e+00 5.236542999441055546e-06 2.073583751096436936e-04 1.759537894654641340e-11 3.051436559043618674e-06 1.917749259233180403e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.953997281412361398e-01 5.236467902411245490e+00 3.218053884316091073e-01 6.652906585648069580e-05 1.332540225142347490e+00 1.159733096927043465e-08 9.768185632877607934e-05 0.000000000000000000e+00 9.690718654710362467e-11 6.590199470150452540e-06 1.468081450574044031e-05 5.817198894735970682e-18 2.658903938515567167e-01 2.148620864487071729e-03 3.538469482308671116e-02 0.000000000000000000e+00 1.212193715852105385e-06 4.646384714729492771e+00 1.659311424572324032e-03 2.839865906038108179e-01 3.715807265967891540e-13 4.385998351674515461e-01 3.371911661304063012e-30 0.000000000000000000e+00 6.480090518871546405e-03 1.761515829807544118e-11 5.433129552671633368e-03 1.862263535335420810e-03 2.333548199240466012e-02 7.785178288941429397e-04 1.485009540878562707e-05 0.000000000000000000e+00 4.543258034863244048e-08 5.367613467341062622e-02 2.723118464352877410e+00 4.970751193849355654e-02 2.471447201062560578e-03 6.884307867337047249e-01 3.067857188615663241e-03 0.000000000000000000e+00 1.767392742463640656e-09 1.808038777353979221e+00 6.973245188658283107e-06 5.116206673662315697e-04 9.499351570974516672e-12 7.250820393306704558e-07 6.449652674401173513e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.683228889904824221e-01 6.827479011771999673e+00 1.513342178436088425e-01 1.215146217764939724e-05 1.787819793512634314e+00 2.420156164662923304e-09 1.728888481636941198e-04 0.000000000000000000e+00 1.139945762927562443e-10 2.246236107911377476e-07 2.529584754648508943e-05 6.484083339017121745e-16 4.680972468291033639e-01 3.506866063240310968e-03 4.081510423682099126e-02 0.000000000000000000e+00 4.917207111049109037e-07 4.744880493585781345e+00 1.836254624586765392e-03 3.193732095948326188e-01 2.007874953801515892e-14 1.569747785403155238e-01 1.961728591229295410e-30 0.000000000000000000e+00 3.756051959071769752e-03 1.183655854489198864e-11 1.078850357859932347e-03 1.117637173625491689e-03 9.151701400458052285e-04 4.132764635236003264e-03 1.524933485468778510e-05 0.000000000000000000e+00 9.924969444573157405e-08 1.961356036309917783e-02 1.351498069191322537e+00 6.885480598382498485e-02 3.394004732318935472e-03 8.349856525245968886e-01 5.604859114860890126e-03 0.000000000000000000e+00 1.864401302909319423e-09 6.671394517720391493e-01 3.004698871814715292e-06 6.848657968928545435e-04 6.162363272161165695e-12 6.518366111063526965e-07 2.387418254147725349e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.578125662790556216e+00 8.777724336794129556e+00 6.500922539317811888e-02 1.352628879713697267e-04 1.686651059438304401e+00 2.449284972310136424e-09 9.646335711379415792e-05 0.000000000000000000e+00 1.047892148745606968e-10 1.064670594284959143e-07 2.697505082257248754e-05 3.208214254097123963e-17 2.110391254175474796e+00 9.752373918325004526e-03 3.318887654259212311e-02 0.000000000000000000e+00 1.518640040957267441e-06 5.830092396382685394e+00 1.980797274595849384e-03 2.297849699431758541e+00 1.333014493031833614e-14 8.977952902483753161e-02 1.205006551637223960e-30 0.000000000000000000e+00 2.678754379266998220e-03 1.378619269999278094e-11 1.589900328666397477e-03 1.358570236339796391e-03 1.743141795518050874e-03 1.720236935744231437e-03 1.338811370905927140e-05 0.000000000000000000e+00 6.873672957012372703e-08 6.418745922004763342e-03 1.676080561057867735e-01 5.154173590950575368e-02 6.031905359584387172e-03 3.037738510293424565e-01 2.283953415094990523e-03 0.000000000000000000e+00 1.761953689288326266e-09 2.360707521838037171e-01 3.259056881288469805e-06 8.694100932906094351e-04 4.622351719617871569e-12 1.064835622087337778e-06 9.750334279375053370e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.656132010876433469e+00 8.121834897234666784e+00 6.409120070039378558e-02 1.932196686443859611e-04 1.917569577710276585e+00 4.815818616374669700e-09 1.526756284397173553e-03 0.000000000000000000e+00 1.918344131781369699e-10 7.587127987085925399e-09 6.718428478388925434e-06 3.478811305688866605e-18 3.200467314930141027e-01 7.700572915008219513e-03 3.408206260020989892e-02 0.000000000000000000e+00 1.189707996039032393e-05 6.881913704069991589e+00 2.807299980688213008e-03 3.004036179777365589e+00 4.608862300083980646e-15 1.186262843057294125e-01 5.751941501855586859e-30 0.000000000000000000e+00 5.551376355516430324e-04 3.112666782677380304e-11 4.323850273085399522e-03 1.849037712055199298e-03 1.962560877548794394e-03 7.105901772554236483e-04 7.984547571638767451e-05 0.000000000000000000e+00 1.439493984166852872e-07 5.836207669530757425e-02 2.812774234269832530e-01 1.462178967236237304e-01 9.828697951874354466e-02 1.604611367424217672e-01 2.052018194438286723e-03 0.000000000000000000e+00 3.241186788495333467e-10 1.409755315996208958e-01 4.451239943360320608e-06 9.693001138939444936e-04 6.676577843144770140e-13 3.158741851409741513e-07 7.171223456649639338e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.519988862012043640e+00 8.253560906113269979e+00 6.038271732115337020e-02 6.263115753358718541e-05 6.014642289755010474e+00 7.323466307849992198e-09 1.152235739108667216e-03 0.000000000000000000e+00 2.127362825705828310e-07 1.701298384187521748e-09 5.090109552380667306e-06 4.405608346337471088e-18 1.035634604128688602e-01 1.151772577816889548e-01 1.583380294385602557e-02 0.000000000000000000e+00 9.862028213624392391e-06 8.259233062297786532e+00 3.235788804010755054e-02 7.718102479277529682e+00 4.931291548114084458e-16 9.232938426883224858e-01 8.832040767612109440e-30 0.000000000000000000e+00 6.678750277305664984e-04 7.715684370188199619e-11 2.239748247768044709e-02 5.512426686685893218e-04 1.268728680152811025e-03 8.562077297203889289e-04 2.165406444787361493e-04 0.000000000000000000e+00 1.108667905131129870e-07 1.888823511217077328e-03 1.600696007698375681e-02 1.356117082657414541e-01 1.120650852141292786e+00 1.215358661981434801e-01 4.338519541597881442e-04 0.000000000000000000e+00 8.371256160062549698e-10 2.874470468571675430e-01 1.316030562237311831e-05 4.181864365540641898e-04 1.419394106129056360e-12 2.604010878952746515e-07 3.649867890583422092e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.393288829143205731e+00 8.155218482655460122e+00 6.113623947737563402e-02 7.410416597505739512e-05 4.178319717207816808e+00 5.241084628559702885e-07 7.878626485372540456e-03 0.000000000000000000e+00 8.884881329463751259e-08 2.299005466761272114e-09 4.070798977381804387e-06 2.670006543467568805e-17 3.744951756738669202e-01 1.492249999352456523e-02 1.894176828184297419e-03 0.000000000000000000e+00 1.523748939813965380e-05 9.859931569536318108e+00 2.538091769494657188e-02 8.838693497375412989e+00 2.909674090289588136e-16 1.539056241842376327e+00 1.782770143698477112e-30 0.000000000000000000e+00 5.389196539957487320e-03 7.912155879351079604e-11 4.952256555881903027e-02 1.846131286296289831e-03 7.141314685432309170e-04 2.455171466997020831e-04 2.791107621636013851e-04 0.000000000000000000e+00 2.325548727396188918e-06 2.207448859591287088e-02 1.012771492269322685e-02 3.123179441845811560e-02 3.887150383121247832e-01 6.959127647235646696e-02 1.939419902801695441e-04 0.000000000000000000e+00 7.691352984838431234e-10 1.691377795992092814e+00 4.532261925819507396e-06 1.511464519702148681e-04 3.438654866269578650e-13 2.862813406863275404e-07 3.783464260987174921e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.138457807029931601e+00 9.059075943135026066e+00 7.093201798914821055e-01 1.759363258323121175e-05 3.201341650651999604e+00 1.247031694410361649e-07 6.104280434329918941e-04 0.000000000000000000e+00 1.283800458009962763e-07 1.593818891648849101e-09 6.221496888644143356e-06 1.860205141987806833e-17 1.462320965508174364e+00 5.103655302745706453e-03 1.452255317622742209e-02 0.000000000000000000e+00 4.300069014759831247e-05 9.517113614168819069e+00 2.324997290838216185e-02 8.577112256516093325e+00 5.250861369742397118e-16 3.312626303245000958e-01 3.565409249101853503e-31 0.000000000000000000e+00 5.525757005495052394e-03 2.770331827879584252e-13 3.860959723358397544e-01 4.056217942009854652e-03 2.311645057889973043e-02 3.494153852792409123e-04 1.493209428063928116e-04 0.000000000000000000e+00 6.674776454778358221e-07 6.937588406610058211e-02 1.395813469857872489e-02 2.376633611784299393e-03 1.240948607661866154e-01 1.609108460765484028e-01 2.896673390982464069e-04 0.000000000000000000e+00 1.250029721630352792e-09 3.170384229749205751e+00 2.179266418893632447e-06 1.187221637995282549e-04 2.332743702984716783e-13 2.055271723463179701e-07 4.330276912945710599e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.668353325061826986e+00 6.543841733641676761e+00 3.666258924020730170e+00 1.064025897646660573e-05 1.495156422809897245e+00 1.563677834918212581e-07 1.244734020868904748e-04 0.000000000000000000e+00 1.200046911185245385e-07 2.974489013001579208e-07 2.672774772911093648e-06 1.722050658646778514e-16 9.427015783437571184e-01 5.255146791765435803e-03 2.300080920135830487e-01 0.000000000000000000e+00 6.099038895460002466e-05 1.798367035389331070e+00 8.888731436903855865e-02 1.904498903687901201e-01 9.332068194813062920e-17 3.609869880523849939e-01 9.041173126900438654e-32 0.000000000000000000e+00 7.956315521619825720e-03 4.280297560333374015e-13 1.096402506283723488e+00 5.792763114189068176e-03 2.499936848860300209e+00 3.202461916828443656e-03 3.019963191062882414e-05 0.000000000000000000e+00 6.595254557224637366e-07 3.809875635382253822e-01 1.405471656765731360e-03 8.566208281153231408e-03 9.543587941615522263e-02 1.224055044174724854e-01 1.496056135856692001e-04 0.000000000000000000e+00 1.118002814812778312e-09 7.761165854593230495e-01 4.821600613180576760e-07 4.206226692031381204e-05 3.735508922537429284e-13 4.471212162215539214e-07 4.843415816824373721e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.093590851936211195e+00 6.809860759246999073e+00 3.607149114022682568e+00 3.516686405624638682e-03 7.563330160608691122e-01 4.712616848699557434e-07 8.620570140540814155e-04 0.000000000000000000e+00 2.099624191331896797e-07 4.953725518517638063e-06 5.551720463120069399e-06 1.406942667618679048e-15 7.756841789386201280e-02 1.253732993381281554e-03 1.536553730931818629e-01 0.000000000000000000e+00 1.118605507226489178e-05 5.594327932254334890e+00 8.856257546037080708e-01 1.329996549508238313e-01 9.070266500891978638e-17 9.754629388873428120e-01 1.099217843884121772e-31 0.000000000000000000e+00 1.410443150448109466e-02 5.650924629069911136e-13 1.636896381296561565e+00 1.251813108911796523e-03 1.220627201521886862e+00 3.463889686535675475e-03 2.976669234114063460e-04 0.000000000000000000e+00 3.504986846816841346e-07 1.133360225729373311e-01 8.456233800178570713e-05 7.483556550938887109e-02 3.499011850265286716e-01 2.097970376125263964e-02 7.683226883091973656e-05 0.000000000000000000e+00 1.461523153494745864e-10 4.061107171359797929e-01 8.437491353707238817e-07 2.266595571537935731e-04 4.124573181234797105e-13 7.693027612124791114e-07 7.481686049132452165e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.778646869922159812e+00 9.100745898979900605e-01 8.364722344284048816e+00 3.679263797592541275e-04 2.012189966324620105e+00 6.800401234557519696e-08 7.104261440695603226e-04 0.000000000000000000e+00 1.802889531255193198e-06 4.376519150868740447e-06 1.137048802623414002e-06 1.204178135827618150e-15 9.591256644959608169e-01 1.247735992243783915e-03 1.034971933831567298e-01 0.000000000000000000e+00 4.009614806814735620e-07 1.541591170289920987e+00 1.461694845956199584e+00 1.665966492104867525e-01 1.091766255456296349e-15 7.686071050134042348e-01 3.922258461919440265e-31 0.000000000000000000e+00 9.221227707134686119e-03 2.913711319129208356e-13 1.602900479830672076e+00 2.626816904758729442e-03 3.298434678820843846e+00 6.585968175799923434e-03 1.585594085165594044e-04 0.000000000000000000e+00 2.481077158883898461e-07 1.137717459363442180e-01 5.600919300422231681e-06 7.836179563120897196e-02 3.276946471735888711e-01 3.462080335491614282e-03 6.682580557067758597e-05 0.000000000000000000e+00 3.504838164041154114e-10 9.496757613286491151e-02 5.460005318020600102e-07 3.738357713624005497e-05 3.309999759633968111e-13 2.570215465998955145e-06 1.792090221347238055e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.124316297325340663e+00 1.244314141261077422e+00 7.276344168252443012e+00 7.697614169047714387e-05 8.599767301990880464e-01 4.940378676337958840e-07 1.409021071458071637e-05 0.000000000000000000e+00 9.410916206443637630e-07 2.478377811473909449e-05 2.004787880162189372e-06 1.799155010128906916e-15 1.424764022838540534e+00 2.597995970868841563e-03 3.848091008094576410e-02 0.000000000000000000e+00 4.295595243291029092e-07 5.862466382058773018e-01 4.607634980716134310e-01 2.594591506123827569e-03 3.402611828112030980e-15 5.267836235879305024e-02 1.043173230048525488e-30 0.000000000000000000e+00 1.763424482455822756e-02 8.885770427174473103e-13 3.191155107885923936e+00 1.339882232433469746e-03 2.602113124233519148e+00 5.870952772554994398e-03 1.598058862013329646e-05 0.000000000000000000e+00 9.442691831534296409e-08 1.748900620457837229e-01 9.668342246417325906e-06 1.220511271669055819e-01 7.552325641048990290e-01 1.605789087747850133e-02 7.718629067589306673e-05 0.000000000000000000e+00 4.587718892426944373e-10 2.759906907529396936e-01 6.102294316942380300e-08 1.205076118558836773e-05 2.354227302628950747e-13 3.777853578140136756e-06 3.153082650444457347e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.358198880642421003e+00 2.420802183996717538e+00 3.663503723041262816e+00 4.776210498937071399e-05 3.130235531539279137e+00 6.519846798648519511e-07 4.071324924287447915e-06 0.000000000000000000e+00 4.240862550321234086e-06 3.944503711471127883e-06 2.431695072883808262e-05 3.159684497254251762e-15 7.962747254741813219e-01 1.964320709760072198e-02 6.657201663683939841e-02 0.000000000000000000e+00 6.215122792782804655e-07 1.700683659585991089e-02 2.932679224738953816e-01 1.195981821937514185e-02 5.731496864811700401e-15 6.542582739108729339e-02 2.777744175361497749e-31 0.000000000000000000e+00 2.180366852834616023e-02 1.273491897251962970e-12 6.309550138891308890e-01 3.181615913960000180e-03 3.089446385565174591e+00 3.775555734049577516e-03 1.215984253520404246e-04 0.000000000000000000e+00 4.381987213595308758e-07 5.217967439290415177e-01 5.413405035659545879e-06 1.509851585572947186e-01 6.001888442188961781e-01 3.050854901038989667e-02 1.158385920055481647e-04 0.000000000000000000e+00 1.124213077810861813e-09 2.616851312608399760e-01 5.020642594249461212e-08 2.153567244396606268e-05 4.410022077327170579e-13 1.800794625554193609e-06 2.065060397928985658e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.189251312771787195e+00 5.117182342049683141e-01 3.321433961472802121e+00 1.104677443195389711e-04 3.133680428068210677e+00 1.509790026741922892e-06 4.200407069122825461e-05 0.000000000000000000e+00 4.269713605148994872e-06 3.391160123980315391e-06 1.455432203016581878e-05 2.965701494435080315e-15 1.901181435935834496e-01 2.978588844375482797e-02 1.954431834866829018e-02 0.000000000000000000e+00 2.891923057269210254e-06 2.367970720875304733e-02 3.207190078389768328e-02 6.568277998776402005e-02 7.204609883824178522e-15 2.787067147738121406e-02 2.135460269053473339e-31 0.000000000000000000e+00 1.756787400189620263e-02 1.728695790884763983e-12 1.398939082598680717e+00 9.400801444026180009e-02 7.276804996418398952e-01 3.066757188388422300e-03 3.286805774907045389e-04 0.000000000000000000e+00 3.967724220377720278e-07 4.214062460461884263e-01 2.290829497767272151e-07 1.051848922472198994e-01 6.234949275916348288e-01 8.229820189421817311e-03 3.077708570994056253e-04 0.000000000000000000e+00 1.486315521106034975e-09 1.048135488022747808e+00 2.578107669579935583e-08 1.824244652429223465e-05 3.125454663486657785e-13 1.081945783131241831e-05 1.655191023119891636e+00 0.000000000000000000e+00
