word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	
9.283650938109673234e+00 9.340405942914264514e+00 7.625748694243277725e+00 5.739639057551772616e+00 9.132561875212250158e+00 7.651884985159330910e+00 7.315239396496131974e+00
8.184413162596234415e+00 8.874236635807303486e+00 6.406170147636952805e+00 6.048933844711788410e+00 9.841722243231352252e+00 6.730604924564236313e+00 7.925810325985374938e+00
8.091237606960998363e+00 9.241919975094416984e+00 7.186213531430382773e+00 5.819884135990784024e+00 9.273881160964460690e+00 9.397456901386242123e+00 8.644699105685392126e+00
9.246399501339180205e+00 9.577151158897583727e+00 8.485775717539670637e+00 8.904154385963193974e+00 9.043262456601087962e+00 8.483778590597811586e+00 9.428688613462689716e+00
9.562060233264839226e+00 9.428708232671709766e+00 8.266602034230722040e+00 8.683842090124212376e+00 9.474642291435591446e+00 8.520337560961444012e+00 6.995399634656797261e+00
8.656506042421602487e+00 5.694344495854554822e+00 9.044631103506846515e+00 9.005705360240570556e+00 9.265465590392018669e+00 8.493643344083791291e+00 4.779879402241809849e+00
8.897145994584594320e+00 9.687511110282500226e+00 9.466548071814303356e+00 5.596130858937585550e+00 9.356939322857822816e+00 9.950710367478301066e+00 8.081644764779214896e+00
7.245807719959169724e+00 6.455863050041970475e+00 7.615185915566930142e+00 8.193027200860514725e+00 9.811713962812108392e+00 8.544597436146561975e+00 9.734911991478618631e+00
5.060573931086147503e+00 6.710354439719411701e+00 7.955909208516560582e+00 4.822883596947087348e+00 7.631911018588904305e+00 7.326047555333259353e+00 8.278485521630614130e+00
9.149962964484990025e+00 5.820624979158142587e+00 7.486531164432888907e+00 4.336855441152676072e+00 9.958573333043700515e+00 6.913680326440340806e+00 6.580459146666012060e+00
8.550962867300755832e+00 9.400090206961284167e+00 8.590697581063908572e+00 6.915602026939678737e+00 9.933940924267844252e+00 8.080340016946129467e+00 7.887556933042099594e+00
8.286201616328646935e+00 9.290254134509435602e+00 9.901619977348207868e+00 9.583011969039359812e+00 9.576365102233056703e+00 8.945583134548547477e+00 9.997329670878885466e+00
6.560731310730663068e+00 8.976484461266618808e+00 9.382538885017439156e+00 7.561732593265013236e+00 9.272227087531074829e+00 9.698427585716069999e+00 7.179875728811818014e+00
9.461852450329196529e+00 9.633380663761876406e+00 7.870196720212323527e+00 7.336715356072633476e+00 9.112391774093607566e+00 9.570676178939105938e+00 9.853526745326181668e+00
8.739025384130574281e+00 6.658034020865837732e+00 8.959181245045268582e+00 8.528376940018125296e+00 9.821574298985453311e+00 7.221190692349168216e+00 9.022303434107438846e+00
8.937652363156692203e+00 8.525783681480396226e+00 7.122442462976232846e+00 7.713061243354678354e+00 9.863150699435026425e+00 5.408212259870869509e+00 9.924218132170334883e+00
6.012214575244967385e+00 7.810270447197908084e+00 9.582341587998518762e+00 6.251466426929784603e+00 9.630796430498312688e+00 9.287557423648079791e+00 9.067821876451345631e+00
9.690569090750722481e+00 6.119993083859881722e+00 8.060414901878077742e+00 8.951590452947193910e+00 9.675900853222344722e+00 9.668445541935421161e+00 9.007734142310342307e+00
8.651323650800604170e+00 7.385310619341368898e+00 9.137742419142965034e+00 6.815148090264107950e+00 8.487193019236718428e+00 9.849389964002853048e+00 9.101269732995518780e+00
8.894772064767970221e+00 4.786742537986053314e+00 6.511861542714975748e+00 7.820778354374710695e+00 7.432275607824983865e+00 8.693659240886969286e+00 7.239093206266642433e+00
8.114800145493296313e+00 6.149189591960089629e+00 7.203756643865437681e+00 7.620172267558399604e+00 8.979871070410396783e+00 9.666178755055037541e+00 3.519894521370906304e+00
7.612270037852892912e+00 5.939816807320264402e+00 5.300026668618094128e+00 7.083686324633442055e+00 9.063762735988406760e+00 7.535809307405561874e+00 8.046168614820054188e+00
9.874341884160138250e+00 9.459091195760249704e+00 9.599211112507333610e+00 9.018215114736751303e+00 7.510964245463553901e+00 8.708061521379562464e+00 6.882347482253839743e+00
8.709230900657825458e+00 7.527428599943537968e+00 9.902120505992193955e+00 6.363761579238720323e+00 8.860229856484544086e+00 9.591230841738953572e+00 7.583528748445858447e+00
8.580311997955146097e+00 8.407058482160497448e+00 7.223802467914667957e+00 9.437459879039170829e+00 8.088360979488108171e+00 5.085234008430126629e+00 9.713576026698056864e+00
8.415172494981199236e+00 9.485181408742839437e+00 9.749720318468268587e+00 9.916037879892938278e+00 9.527057993504747913e+00 9.794691334946774575e+00 8.710491548631150494e+00
9.081743935362002418e+00 9.606718995452739662e+00 6.469552981803958325e+00 7.878141702625948817e+00 9.470280799600605093e+00 6.432052971077631298e+00 7.966726781690222303e+00
9.608163283540436694e+00 7.347069308070619087e+00 5.689963705112661252e+00 8.290944317694806998e+00 9.675262676054861899e+00 7.808764433012764350e+00 7.788327451591161577e+00
7.214841878054945923e+00 9.862935274937854047e+00 5.936853834285884091e+00 4.304085753348839916e+00 8.068896208614523502e+00 9.515255658266831063e+00 9.234555248721417087e+00
7.227951833849960650e+00 7.178359105409274576e+00 9.162636909857308609e+00 4.116282902990713310e+00 8.715207365781104443e+00 8.989545844273003183e+00 6.849312237830166517e+00
6.332512490368722879e+00 5.981166733706015037e+00 9.404333892890985425e+00 4.541679716903900044e+00 9.660939195788175837e+00 9.112804070881205476e+00 5.690165163836039319e+00
6.696891228647569250e+00 7.814097665769935475e+00 9.881009631274251248e+00 4.946903839698926220e+00 9.464063642992460501e+00 5.999985351266753142e+00 9.743941374695264557e+00
5.964779500357151321e+00 9.797975423820506791e+00 6.258502575670269685e+00 6.452728240593084585e+00 9.227211865333796226e+00 6.467976907607669190e+00 9.590943963669012362e+00
7.170442347423800378e+00 5.422720953956989831e+00 8.259333767006930671e+00 7.601998576249054729e+00 9.439835561458135516e+00 9.711792241856640473e+00 8.845438281185964868e+00
8.035947346646729272e+00 9.635960538704313905e+00 8.590577606706791158e+00 7.393323132937151598e+00 9.729599361800119084e+00 9.304775054323783934e+00 6.248779640027454896e+00
8.936834360663972632e+00 8.478485833416865347e+00 9.891504089866426597e+00 3.301699913465010461e+00 9.313000875884265284e+00 9.996679510885874365e+00 6.026732647462497816e+00
8.793659630929040461e+00 8.519925740592530161e+00 8.621180284116132242e+00 4.168361074124835142e+00 9.739942998514269590e+00 8.456176392232761074e+00 6.851077320715390329e+00
7.791523972561082090e+00 9.469908069443969012e+00 8.212404479621019604e+00 4.780378981916274306e+00 9.707082778278076418e+00 9.053987936536127989e+00 9.491228306856786645e+00
7.315774384892921312e+00 9.380423158289390884e+00 9.744867873877108622e+00 5.079862920371238211e+00 8.989412672674182758e+00 8.174345617380188500e+00 7.511163764828717504e+00
6.966287108255913907e+00 9.490564377877902302e+00 8.881609760741149273e+00 9.053724358912189629e+00 9.066139485522590746e+00 5.502576085058645816e+00 8.961385981383759969e+00
6.293213682872655035e+00 7.797428843922638464e+00 9.652687398913700534e+00 2.836081097966664188e+00 8.314852834834859152e+00 8.653659419097046168e+00 7.280669164756785605e+00
9.597070977496807487e+00 5.839561802370589305e+00 4.981237424364626243e+00 5.345277652845863869e+00 9.593232871756208979e+00 9.905008432147766939e+00 9.657434472315680196e+00
8.033790143197940381e+00 8.436663191920661831e+00 5.492316189359867096e+00 9.600246530918267851e+00 9.672104658517524101e+00 7.702580299836633948e+00 9.043670078758946573e+00
8.062292624447698230e+00 9.023087252154567750e+00 9.215316541631619174e+00 9.247089529335539737e+00 9.419438490635082317e+00 8.284600504439207924e+00 5.209707763628676602e+00
6.849571283828309376e+00 6.860886000489027303e+00 6.629396127515348347e+00 9.326955947407249425e+00 8.833805165523031633e+00 8.975123028658902768e+00 5.826530095711063062e+00
9.169095499312431841e+00 6.205221719064397234e+00 9.548770343456597587e+00 6.618395621442462406e+00 9.473086545907575484e+00 9.272167445759251336e+00 5.156706518807069983e+00
9.128666328866497537e+00 8.773565956058542170e+00 3.687480603414456493e+00 9.659131093585534344e+00 7.371701186024445462e+00 9.615719313010112401e+00 6.559351036707255389e+00
9.753990110532775759e+00 9.934098212748443402e+00 8.647101165568356507e+00 6.445845275980891742e+00 9.495466412275836987e+00 9.101350927725457396e+00 7.306885315939584125e+00
9.395728004554587898e+00 9.706551181154777552e+00 9.296745408187405246e+00 9.659904599768280420e+00 9.337085420172311245e+00 7.193958712999812377e+00 7.564106706040513828e+00
9.042030597139708803e+00 8.650774952981217680e+00 8.377898768834940668e+00 7.069564045501026683e+00 8.720798418354412718e+00 8.957952932825250514e+00 8.582420429177320287e+00
7.065815369191198236e+00 9.739319140253289930e+00 8.054695675060635551e+00 8.500477280116305323e+00 7.252097951031049483e+00 8.537177770443845404e+00 9.005703895379667756e+00
7.130915142286408326e+00 9.279042911795311710e+00 8.741675872496555755e+00 8.412645449442328172e+00 9.838626867139833365e+00 6.132560043389934101e+00 8.756083697558500134e+00
8.549086690602251792e+00 9.457591560231726646e+00 6.884617893041536263e+00 8.335601349036458885e+00 9.332219813914898410e+00 6.863977514017538972e+00 9.408727906859695622e+00
8.847034389182006464e+00 7.918653281912384045e+00 7.812992204761542325e+00 4.658109193219514665e+00 9.241061879011120084e+00 9.927766418796791115e+00 9.846706868238548793e+00
8.105146900278111133e+00 8.714788822490932674e+00 6.957756893236386020e+00 4.320943707896781838e+00 9.127668493289124996e+00 8.461620560734502305e+00 8.520342904666998507e+00
8.671508873656060601e+00 7.394325553396642547e+00 6.693324027466263537e+00 4.591547145886554659e+00 8.756535622273887043e+00 8.944497465642365697e+00 8.176834340399155465e+00
9.501143154479869679e+00 9.435419182388644188e+00 7.033554168098625325e+00 4.047141219367261122e+00 9.322954416758241436e+00 9.852164004644157203e+00 8.478266784634925557e+00
8.757992227653057071e+00 7.844978820508063500e+00 6.788408021508326229e+00 7.190779111585399619e+00 9.646869227794603319e+00 9.555719218062836973e+00 9.110398201385740080e+00
9.589861758801502489e+00 9.992097189988056627e+00 4.728105349703287885e+00 6.563358503511005360e+00 9.713033132264229152e+00 8.414974514843391873e+00 7.058775040710739468e+00
9.766143547701489069e+00 5.895900927609657671e+00 6.846427833331856228e+00 8.289924738451075470e+00 8.940530813060853177e+00 6.587265674245131208e+00 8.267102093561618403e+00
9.210627033365341276e+00 5.919027473234881320e+00 8.947651147587238896e+00 9.697685295396503591e+00 8.672031939312123683e+00 8.452696082527230814e+00 7.799453354632435165e+00
8.506524157803312391e+00 9.080155714483533202e+00 9.199816580790734832e+00 6.158242651193405415e+00 8.252731800343829249e+00 5.230783266810957954e+00 9.016709515968958755e+00
9.322507850498679360e+00 8.818526008896411028e+00 8.661108722941282423e+00 9.858857355838249958e+00 8.069078624671632838e+00 5.437108903209625588e+00 7.825027195652295653e+00
8.056402161493689817e+00 8.419751468619093515e+00 9.351835020359802186e+00 9.343881118441846212e+00 6.195389592503555143e+00 9.059093893224570593e+00 7.973214155458872909e+00
8.987630690860569871e+00 6.365500805152887409e+00 6.830958042693580978e+00 9.934465344188973646e+00 7.764012613939879515e+00 8.859836955990612495e+00 7.869697840904779085e+00
9.196202024346536774e+00 6.371017264562987670e+00 6.492800438577146949e+00 9.501991613263225389e+00 9.112150524890845205e+00 6.788279673399291170e+00 4.888706270060563241e+00
9.063377973368883289e+00 7.827750394818252744e+00 9.602601157203178417e+00 9.530145447543970860e+00 9.864340387647812847e+00 8.884928761429337740e+00 6.000293433368734775e+00
8.377840055373285466e+00 9.839154627672515474e+00 9.351980641654442650e+00 7.566915930467397189e+00 9.313455440298215038e+00 8.351638407765300087e+00 9.099688542712218720e+00
7.401534015595128579e+00 6.461188030354272804e+00 7.954455788806032324e+00 7.960159299322604021e+00 8.890397168657194982e+00 9.868148929333710129e+00 7.096512927482200084e+00
8.453344638130486643e+00 9.857305788049385953e+00 7.973604773258887057e+00 8.841542103846167677e+00 8.235799952490992837e+00 7.894992703832257597e+00 7.180752262865176760e+00
9.643036665663755613e+00 7.391723531712196760e+00 8.091683231864660542e+00 8.661160388512310959e+00 9.859476543090529788e+00 9.396395190728490832e+00 6.306427595334035630e+00
8.314323449459493531e+00 7.950271755702864596e+00 7.492831817662772842e+00 8.485354771217901160e+00 9.817734374039581269e+00 8.494533051166213156e+00 7.585087151224838564e+00
9.496225346234867359e+00 9.400290526020066650e+00 7.350044406752605397e+00 9.440757852902608604e+00 9.291979387634523135e+00 5.636610140058446738e+00 6.302388482167073036e+00
9.513072079438753548e+00 9.066893881288525137e+00 9.173570791172828365e+00 4.438382707322820586e+00 9.141796179385885068e+00 5.303585552102880740e+00 8.251540033238057958e+00
7.563374250746782934e+00 6.592568473936868401e+00 6.409536329105821828e+00 9.420502540641987110e+00 9.290241329177863605e+00 7.162380965573051483e+00 7.929392253340576069e+00
9.045545576669653087e+00 6.544294552234452667e+00 9.959576377127156377e+00 9.469172809743726660e+00 8.017623752292264427e+00 6.839746467956372200e+00 6.644963896739607634e+00
9.519713246825716624e+00 8.752430264418084249e+00 9.510168417596680968e+00 9.950477659258609719e+00 8.794481327422767336e+00 8.315754885757339565e+00 4.949147230550950738e+00
8.918219821378663426e+00 9.387482725682215090e+00 6.843795477374911229e+00 9.028430763950010984e+00 9.951480683047158493e+00 9.160200475341682136e+00 7.138692371021978289e+00
9.683358240138034034e+00 9.237914478095525794e+00 6.684267855277469472e+00 8.668430776293252649e+00 9.451305242975536203e+00 6.831983180643669051e+00 6.560716399686817191e+00
7.227799002920981764e+00 8.903449709959343039e+00 6.270118210810203152e+00 9.372275315616185765e+00 6.878528326375905166e+00 8.133783294436629063e+00 9.078489592475136760e+00
8.781756945832457362e+00 7.882581624844090307e+00 5.822662534546052093e+00 9.697982756730166187e+00 9.924346396997570707e+00 8.262241439133203968e+00 9.145489000504914756e+00
9.204757859979794787e+00 8.823705123159482966e+00 4.541822437505223853e+00 8.244951359441238026e+00 9.781918794596773381e+00 7.818404341442700023e+00 9.242163560209203155e+00
9.164387748829126323e+00 7.051770410199086569e+00 8.492070571948257651e+00 8.550363234092467124e+00 8.067137365439954522e+00 7.809075059337598823e+00 6.660902908337044792e+00
9.359309331564210410e+00 9.995823685125603930e+00 9.513461155364453248e+00 8.652165556296909088e+00 9.730247792698930809e+00 9.805135340515160891e+00 7.393012021371319520e+00
9.571262913424570584e+00 5.179076461667820652e+00 8.681297989337112497e+00 7.779336252067564850e+00 8.492432816869014189e+00 7.750476676339106419e+00 6.120289922173900443e+00
9.237303690960674274e+00 7.128052329520990327e+00 7.570372026651877917e+00 5.587237267965557308e+00 7.212396275342583429e+00 8.574192586357661128e+00 6.201934242103177120e+00
9.216198781495950954e+00 6.900358409782606728e+00 6.822693279856317794e+00 9.325349538467758492e+00 5.910693532371020353e+00 8.495758137766031837e+00 8.823855547012664502e+00
9.562723146518530726e+00 6.789847696794795162e+00 7.906031866425507815e+00 5.354112139427035011e+00 9.901975664735731542e+00 8.815173432233432749e+00 9.006465757855627530e+00
7.175306439467307840e+00 7.541116695703065531e+00 7.275706000485858027e+00 7.943844924369935612e+00 9.195409707024406742e+00 4.787616722249937951e+00 9.447626733922840359e+00
8.561245133734498580e+00 9.234005583604140810e+00 7.153900357544253907e+00 7.585204669558356372e+00 9.468490588219932391e+00 8.192396883113293171e+00 8.622072095921776480e+00
8.555106961597141790e+00 8.637706119485624612e+00 7.909100472838220597e+00 7.039664295501306235e+00 9.789528778206820547e+00 8.559236426368707740e+00 7.646473386340902678e+00
8.749706924090357774e+00 9.945317665700944332e+00 7.719623726145078635e+00 6.836811319015231092e+00 9.443998402875294573e+00 9.981563813335235125e+00 5.930782917483936600e+00
9.413315979093491492e+00 7.437641467176948851e+00 5.438469873507468577e+00 8.502997150734323384e+00 8.340119830391888200e+00 4.359335060579391907e+00 9.154028393061725666e+00
8.954977574102446880e+00 9.937728563121090986e+00 5.653756021554004363e+00 9.083588678065719790e+00 9.579202399387096278e+00 4.827969332593980312e+00 6.975846632448342355e+00
9.800878089259908776e+00 8.294785154329819221e+00 9.007876715297671311e+00 6.612454767373010078e+00 9.361661369522357390e+00 7.705469827111675940e+00 8.210382257583001220e+00
9.961901488663585269e+00 7.399941232837222493e+00 5.444406590957278524e+00 9.232375419270189454e+00 9.046606664300682610e+00 9.195864074525962550e+00 9.120520987321105721e+00
9.041085900899803462e+00 9.533401755397198585e+00 7.394390877116264527e+00 8.779685665867937416e+00 7.869204093719142534e+00 8.585978800561775870e+00 9.822795134380893245e+00
9.846736437767557248e+00 9.514663655694391764e+00 8.004202850444315231e+00 9.312795502723613339e+00 9.177077328321598060e+00 7.566584656761209615e+00 8.446085008757883372e+00
8.763565787517240580e+00 9.453497353144785009e+00 9.362612484452235151e+00 9.472375642798462891e+00 9.687859791058130554e+00 7.372360715692034105e+00 7.776355808655072366e+00
8.934344098863796546e+00 8.490208221044911241e+00 8.716800212713188500e+00 9.450819379456213198e+00 9.056135607720237957e+00 7.030907507921760669e+00 9.316086933988021457e+00
9.584842858344492456e+00 6.941887520199429673e+00 6.129856965611378605e+00 6.600358113800441018e+00 6.614861393771514386e+00 8.556062761114397119e+00 9.203256253365930561e+00
9.783465758815474089e+00 8.143252122855811237e+00 6.903151464779777591e+00 7.240518582983362705e+00 7.863082039754395680e+00 8.620398688568613466e+00 9.804656526472161460e+00
8.367003602912003402e+00 4.976278459376533014e+00 9.111110895327010795e+00 9.709082452853319722e+00 7.368652813180045058e+00 5.432189085444058207e+00 7.411815062502888019e+00
8.320071603203968991e+00 8.246789469012954399e+00 9.124413894202096031e+00 6.395752293245261733e+00 9.282570548223866069e+00 8.754846170166011632e+00 7.332645139224921671e+00
8.535603572261692307e+00 8.033372223199631179e+00 8.392059292664464820e+00 6.913827082498455567e+00 8.574097613937354367e+00 9.777424358274835470e+00 2.548402601009545076e+00
8.996815509100434483e+00 7.794996609499730056e+00 9.551974646052663331e+00 6.107164385263146755e+00 9.330523740613910988e+00 6.197971536604139686e+00 1.666221910297378761e+00
8.645185019734430654e+00 9.115615988779232737e+00 8.548082623169907635e+00 5.834830194123055591e+00 9.637687427899303216e+00 4.274510860869556339e+00 1.734449332621375461e+00
7.080775229858970121e+00 8.805937320210063035e+00 8.820324505538820858e+00 8.380956894814568514e+00 8.942821932541338725e+00 6.555420921337668183e+00 8.435565709537408807e+00
8.428312187932785804e+00 6.131273462065284008e+00 8.295862568121499692e+00 5.281544644733759952e+00 8.989585542392024564e+00 7.913019367526672454e+00 6.876894262855905993e+00
9.726074807295656655e+00 9.673887970523077584e+00 5.444590966372309104e+00 5.716420210052745254e+00 6.554560248252203181e+00 9.122493931881471951e+00 7.177335023583807150e+00
9.655178670926359175e+00 7.031743711273854558e+00 4.890701578575380459e+00 6.364226515515716720e+00 7.189820863486596991e+00 7.240253642790582589e+00 9.853008063771531155e+00
7.974390507664629979e+00 7.091062771887243876e+00 7.616179709764526962e+00 9.911650337963832769e+00 9.677795351818783587e+00 4.379408224922924475e+00 9.386706980327705452e+00
9.539489735240012536e+00 7.095129690352843355e+00 9.924026337447779511e+00 7.945748147166924902e+00 9.020051953573068104e+00 6.546220134051330852e+00 8.142452488625117724e+00
9.947142390430563808e+00 6.624822574720792723e+00 8.649230507728493222e+00 8.769646747969350287e+00 7.891491025906400836e+00 7.831087864052850733e+00 6.833432710690903633e+00
9.792197407982952129e+00 6.610337446742525103e+00 7.598852991269220425e+00 8.721790040972807745e+00 7.998863894147891784e+00 9.630482546487852957e+00 8.677517117713314576e+00
9.521248513757507581e+00 7.384705611783976664e+00 7.378549528390247580e+00 5.708585773244625905e+00 6.988464953201398266e+00 6.148517540197886433e+00 9.043307308619196405e+00
8.932455937878543750e+00 7.185775292125177849e+00 9.456416804128675579e+00 5.170073854336795449e+00 8.539073758731811736e+00 7.883088576453167740e+00 8.015412221144213589e+00
8.212870526792872994e+00 7.222446356848800875e+00 9.871220738205250811e+00 9.566423394568911220e+00 8.526383778015187431e+00 5.642158739652979094e+00 8.156497224412282421e+00
9.356924251615778232e+00 6.520640198520251118e+00 6.502421781290389724e+00 4.678491094543259621e+00 9.869079280663942910e+00 8.072276239376510176e+00 9.230582484044203895e+00
9.199545233875781491e+00 8.228054083195340596e+00 7.630013093155264770e+00 5.054070986015830158e+00 9.799753964015845753e+00 9.768649488052099983e+00 7.821220704303845750e+00
9.061766436774680855e+00 8.527149598775624284e+00 7.558448696568939695e+00 9.706103619555300099e+00 8.712968389204101882e+00 9.499082732274919394e+00 7.157288674101333292e+00
8.316554129747320445e+00 7.733949376406283882e+00 6.504810857824149473e+00 9.731449749950774830e+00 8.279149172976051574e+00 9.483766896295820814e+00 6.860138715734708903e+00
8.005200741306193635e+00 8.955109681122984000e+00 6.966294325601614545e+00 8.364066614682680978e+00 6.479046961294233853e+00 5.834444923619896528e+00 2.877599601217315950e+00
7.257098853775213243e+00 8.825529966614624300e+00 9.090810069852489406e+00 6.553550036535037648e+00 6.508109947034833809e+00 6.504686885118847073e+00 7.511612220034558085e+00
9.570398220352299035e+00 9.633452299501609417e+00 6.786040416918640794e+00 7.200224654458416751e+00 9.928994792394078672e+00 9.042658983506232317e+00 4.621099689317804682e+00
9.400644183670637588e+00 8.168018626727176823e+00 8.999687025956756514e+00 8.940149381718025978e+00 9.471806146110473890e+00 7.859541365948592428e+00 6.935801621594019473e+00
9.903886632905795295e+00 6.944697863538998206e+00 6.268561825632834150e+00 9.237344032015258222e+00 8.896915617983777835e+00 8.380965966887039542e+00 9.655143492870662314e+00
8.567971431505926105e+00 8.731912884941365860e+00 9.409133781809455144e+00 6.952572015035130448e+00 9.018069815529759836e+00 6.782627935213609405e+00 9.583758705767687402e+00
9.108046581342131631e+00 6.931654648073742209e+00 7.718269319215218083e+00 9.850123622914635391e+00 9.869793774603007108e+00 8.330761187339250640e+00 9.355382296235198680e+00
9.342107585654282786e+00 7.619709659825868897e+00 8.727083390758833659e+00 6.598411163969948312e+00 8.702280399203177197e+00 9.245724562403552227e+00 7.336840826636918500e+00
9.870782626059025233e+00 9.171849168754967252e+00 7.871446762550610821e+00 9.509937330556127222e+00 9.927776876575915566e+00 7.271299641611994602e+00 9.052199732211928307e+00
8.765479303560590907e+00 6.617602818624323646e+00 7.028355420292418110e+00 7.790490111590195887e+00 7.693396808346987470e+00 8.052980133435575283e+00 8.232268261204428228e+00
6.990366495109785916e+00 6.261888865497778234e+00 4.947180767006920554e+00 9.236180059738071435e+00 9.624742270883068329e+00 7.921691201740333810e+00 9.527702574660217749e+00
7.443809437994847400e+00 9.785985932904498696e+00 9.661379532922511615e+00 8.711343456167085719e+00 9.734172354975784813e+00 8.763738539593514787e+00 7.403800159862377939e+00
8.658670957926624112e+00 8.094909498064232878e+00 9.376858496044214064e+00 9.518400635604766791e+00 9.456043019583463050e+00 7.535141570049193938e+00 9.401614443525012632e+00
6.123058699908998648e+00 9.659902138142047789e+00 9.333476131343694249e+00 5.512989377713436667e+00 9.859398397398333458e+00 7.908437853861025602e+00 6.781915433883163757e+00
7.292287107642592581e+00 9.703817667778988465e+00 8.787864248002630774e+00 5.452546180035250600e+00 9.602838308346120400e+00 6.689352925834147534e+00 6.450700401236165504e+00
8.063543433702189844e+00 9.493223935961569993e+00 6.721654921492880241e+00 6.929491528130357736e+00 7.572127459263494842e+00 8.169435102374304591e+00 5.757319057146776942e+00
7.965777453277894438e+00 9.865236436335674597e+00 9.320637412820087064e+00 8.582183063671115164e+00 8.957612121258385685e+00 7.287140883846013217e+00 6.645604426955573629e+00
7.703507299248290252e+00 7.843028721725023189e+00 9.695554977937172580e+00 6.444822086070402634e+00 8.838950659756426020e+00 9.329768719126818155e+00 7.510415038564785206e+00
8.303978993247909557e+00 8.021019942935478042e+00 6.364063440538719973e+00 9.515769353025754995e+00 5.867294101678810492e+00 8.428440229438423970e+00 7.657585572969373366e+00
7.914874534714381404e+00 7.929897838512387054e+00 6.482176734095077109e+00 7.700483664812785456e+00 7.745070854223305545e+00 9.814828806448545606e+00 7.816500781337752279e+00
9.064467856179136973e+00 7.755647940596286816e+00 8.615114759520233534e+00 9.708050682031721834e+00 6.984238301163285811e+00 8.984685705896110264e+00 8.857226345068117013e+00
9.113705218920294726e+00 7.682527052944484680e+00 8.083523747535194204e+00 9.165297925328189876e+00 8.965191147618119416e+00 7.550736476188263602e+00 9.322286183046424313e+00
9.564164279040088701e+00 8.117867125820744434e+00 7.987967412196689487e+00 7.559029622969083206e+00 8.456013641424400262e+00 6.984189023140462638e+00 9.997914384264294796e+00
9.768067226288058791e+00 7.598834017295545529e+00 6.996433386030323831e+00 4.471554095919473504e+00 8.049816960705189928e+00 8.378169661328332296e+00 8.458527702538976456e+00
8.272108380556858265e+00 8.488259976940824458e+00 7.845083335802469193e+00 8.730490736419108444e+00 8.016223163601550183e+00 8.109529737076785594e+00 9.854131342321394982e+00
9.287059611257003411e+00 7.311151795493676886e+00 8.240398792831854280e+00 6.580079853193550932e+00 8.950894060582555767e+00 9.135215722894685086e+00 6.689812048709558034e+00
9.899981008492174439e+00 8.775215475318159264e+00 9.702309370763330776e+00 7.061129153531532587e+00 9.191715012933830309e+00 8.143537169097367467e+00 6.907861651980950590e+00
9.681371465868878090e+00 8.487281943559613850e+00 5.979613986238955015e+00 8.784491078981085721e+00 9.519476612476040600e+00 6.844750076970687047e+00 6.699679142164320034e+00
9.314610506545520252e+00 9.310941341837116525e+00 9.540094034837984793e+00 5.793623088264346244e+00 9.485752093545251284e+00 7.053186324836054233e+00 7.241190713428481196e+00
7.419283296616260515e+00 9.188252334106689290e+00 6.873254683254514497e+00 6.921651123140009076e+00 9.222209134682683995e+00 9.328879944522993739e+00 6.453858994482351008e+00
6.916287018859868851e+00 9.082264811328627729e+00 8.373382202955802711e+00 7.791218423191947906e+00 6.740076021589626265e+00 9.710143603403064816e+00 6.875324886978456895e+00
8.306486026550846447e+00 9.236856997668793312e+00 5.748875563066658145e+00 9.519780722306215637e+00 8.767723699843585905e+00 9.421675441737649592e+00 9.318200428599778817e+00
6.841992696444652466e+00 8.015425862255474598e+00 4.148014138841444876e+00 7.494226294503236296e+00 8.536227868275890529e+00 8.974960987948836788e+00 9.414033721541400723e+00
8.627987258138890780e+00 9.057919149735914388e+00 5.816503246030583441e+00 8.031599223855824476e+00 9.356770698099632355e+00 7.923574862168407229e+00 6.787800204177557362e+00
8.957017355110822976e+00 9.472505426444278953e+00 7.669829331185630039e+00 9.352466004661183163e+00 9.210300223530484942e+00 6.299917831381694810e+00 9.981092952625889581e+00
8.782481616578294847e+00 9.447093100836589485e+00 8.908170010763589275e+00 8.041145868961820042e+00 8.674260030325925186e+00 6.179046175859831180e+00 7.317639255201339843e+00
7.989533979189512358e+00 6.715226523780517098e+00 6.101510064283768742e+00 8.238463960547216303e+00 8.160702675785998395e+00 6.645591973222535920e+00 8.819146647388761195e+00
8.779506350699534778e+00 6.084713804643533841e+00 6.489001697830156346e+00 7.483270630955280112e+00 6.820173985752821189e+00 5.327837402030880298e+00 8.622654896443560091e+00
8.002809574974900642e+00 9.663206964667047316e+00 7.247433506804153325e+00 9.046337650298070798e+00 6.736713894970977279e+00 5.116733054408532766e+00 6.282315516754104046e+00
7.786636820973059869e+00 8.432451893246936336e+00 8.604097970786797944e+00 8.866953681150807398e+00 7.596773067946426039e+00 5.156307426414308281e+00 6.319207908360251480e+00
7.048877933518059358e+00 9.932031531189382534e+00 8.744064756451221498e+00 7.025642243737719284e+00 9.791013157273468437e+00 7.885810468092444125e+00 7.501218343379105313e+00
8.321761908659320639e+00 9.985277615862251821e+00 8.944256502851144930e+00 6.085384637631865878e+00 8.603968542660375363e+00 6.203502973420229161e+00 6.541966686335274339e+00
8.479388286537698605e+00 7.963313192455035328e+00 6.394517142247663877e+00 7.877369004750770287e+00 9.011080680146214661e+00 8.794331758935733490e+00 9.548271462610749438e+00
