word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
6.066701870663086638e+00 8.220844232756455483e+00 8.246861751539613650e+00 8.792629104572927901e+00 9.916946751592014664e+00 7.666094360057209123e+00
5.872382752861684985e+00 9.876115714652280886e+00 9.676189786383913471e+00 9.236179223083251344e+00 9.549555342158217996e+00 7.959660328712525157e+00
5.911334016885876785e+00 9.431448817338832669e+00 8.359095346324016518e+00 8.366735975664809644e+00 4.338796517519392104e+00 8.019894411997299244e+00
7.421218000346611277e+00 9.501428279642073704e+00 5.101008782227150817e+00 9.135910141508091442e+00 7.294529220455455487e+00 8.323443923504532549e+00
9.270722406823171724e+00 8.692408985131921284e+00 8.009898572838416442e+00 6.999467383403439769e+00 9.065439828625708074e+00 8.113700939688770930e+00
8.376035675717144358e+00 8.017262525012373686e+00 8.258859247731468400e+00 7.877936568497299064e+00 6.916074961703510660e+00 4.412171210319073111e+00
6.317838839585919963e+00 7.858743101457045910e+00 9.527431685217216284e+00 9.723629456477603128e+00 8.656478631689418890e+00 7.973585374056534114e+00
6.000271279591401274e+00 7.956602426688030860e+00 7.062490757855877987e+00 7.110186708420634716e+00 9.174997426123301381e+00 7.843705769666693861e+00
9.943671409349661872e+00 7.435711016041257615e+00 6.004315649092802687e+00 8.087657338370803473e+00 7.736067695418119783e+00 8.161071956359053914e+00
8.700691200050876262e+00 6.517639527063934679e+00 5.412551062411233183e+00 8.540914874114230670e+00 9.065027570537434798e+00 8.590074677730509478e+00
9.780379194933637166e+00 9.149212718630860053e+00 5.933672068613290662e+00 7.580687987429272745e+00 7.513431523543776969e+00 9.632088081044937411e+00
7.425842646725399732e+00 8.564308462606852856e+00 8.540903284927120254e+00 7.839769136652851245e+00 8.940658326226616381e+00 7.317163840500445104e+00
6.039281261387300148e+00 8.048099140784989558e+00 7.640555722193130173e+00 8.258819116705115704e+00 7.042119934146932714e+00 8.029022797468568839e+00
9.618685073418626885e+00 6.867652152084668948e+00 7.099762715344229314e+00 8.188729398082799094e+00 7.232946313272069716e+00 9.728435602667264703e+00
9.738721669507814482e+00 4.371550300834084801e+00 9.994547189420702082e+00 8.423448272347847876e+00 8.820828711322736382e+00 5.868243103452755349e+00
8.084046753492780013e+00 6.213088261456288564e+00 8.033263584409635172e+00 8.008138075486121110e+00 8.789939435607887930e+00 7.980392662373867907e+00
7.102365702759182220e+00 6.478437569761136494e+00 8.270674127294331157e+00 9.360532170823260500e+00 9.151096931349929520e+00 5.670177655832214114e+00
9.091025764118368713e+00 8.258022350162230296e+00 8.296883873006324350e+00 9.313574434850670158e+00 8.707963389650265285e+00 6.210818812225568308e+00
8.337742086666160901e+00 5.068328268043019946e+00 6.267744567272526268e+00 9.748323194220908761e+00 9.676120325453132054e+00 9.123436512325742598e+00
7.856713322082557127e+00 7.565701694275785982e+00 6.480079187369295113e+00 9.035956077413301202e+00 9.216461640154573587e+00 7.687325022046803014e+00
8.880650818220123810e+00 6.534340220375074892e+00 6.167344185037791249e+00 8.690309684913898991e+00 8.343197812731824925e+00 8.186174169111481547e+00
9.524333793061732223e+00 6.100563531025118280e+00 6.071053737283831353e+00 8.065691833578163994e+00 7.143397765660747467e+00 4.263365576824407199e+00
7.568271422362689904e+00 7.730588448314042793e+00 8.070573595722699167e+00 8.204376992333438423e+00 8.028999128717650535e+00 7.858867826665814071e+00
8.557488334334079738e+00 6.324693360843170353e+00 4.622766552065518120e+00 7.994903315154695989e+00 6.740100728124259533e+00 5.951765189441374559e+00
6.241391887042337494e+00 9.872460984667426942e+00 8.557358040766793295e+00 9.232458479136084861e+00 8.135723323128509321e+00 8.802533587288010608e+00
8.431616492259577100e+00 8.383296844304135575e+00 7.915131108117225089e+00 8.047514275147031881e+00 8.033902183752088533e+00 7.694012418181150892e+00
8.440904652290438293e+00 6.140246399556758661e+00 4.565298771310903447e+00 9.186716970672794247e+00 8.884221027534209725e+00 7.138860866211122591e+00
9.984255811485846621e+00 9.418817917937129636e+00 8.004835953308399255e+00 9.878225079803266695e+00 9.003088281650660107e+00 9.261303965256397319e+00
9.917053714177098911e+00 9.246024785426238068e+00 6.568139903695104920e+00 9.985499508603743024e+00 9.356583044029161300e+00 9.550495522646933466e+00
8.055102506777837235e+00 8.172172576116530252e+00 9.542090078454018354e+00 9.388319602427118937e+00 9.724964100943049417e+00 5.844174327643436584e+00
8.430666987874888108e+00 9.577952202117648639e+00 7.228207876564227696e+00 9.232842719704688506e+00 9.936486210043607770e+00 6.689472813309272681e+00
9.860516989624507289e+00 6.967556876555502043e+00 6.744928709855084747e+00 9.569150815496522355e+00 9.996230174043814642e+00 6.082028557188850826e+00
9.838263537932254721e+00 3.358555998283359045e+00 5.115082393046670006e+00 8.476031895824661433e+00 8.684116145492984273e+00 7.660934111242951872e+00
9.473922155391802491e+00 2.928200224525960849e+00 9.380257821651042605e+00 6.964428899596319056e+00 9.632522551704495228e+00 6.938982515969122744e+00
7.723553376138450055e+00 4.406807913051070003e+00 7.226395831690152427e+00 7.633359979605629064e+00 8.741523502028353931e+00 9.565749667348569574e+00
9.011097412806170937e+00 8.537252853308105571e+00 4.992296645807739353e+00 8.019658492545055140e+00 6.278990938986579451e+00 7.267730309644411690e+00
8.610692713232602102e+00 6.168395770696161406e+00 6.057817704648893020e+00 6.861727456052654439e+00 5.328016691045943887e+00 9.653275978129014945e+00
8.032553827573254424e+00 7.943619603671125518e+00 7.032855920948271944e+00 6.376041341876575785e+00 4.685998315166120420e+00 7.180988260162149750e+00
8.877775376926280160e+00 9.939188284805911877e+00 9.019862863108889073e+00 8.215356650546361550e+00 6.177349972027638358e+00 7.367869342502649133e+00
7.782659293420145730e+00 7.762519002422449077e+00 9.563743286516762865e+00 9.543064386179292313e+00 6.809693342176858621e+00 7.513870212757957745e+00
9.397882460168689889e+00 6.987427566932350231e+00 6.474495800112656241e+00 8.257966506824461206e+00 9.186613314324258539e+00 7.590560094842205174e+00
9.262709105271799359e+00 7.420329130735529688e+00 6.595358713570673714e+00 8.882218915146047777e+00 9.209287708685629070e+00 9.481348418960406477e+00
9.017939152449407914e+00 9.179580708472890649e+00 7.097350845438345601e+00 7.505643439330561328e+00 7.542828453771051045e+00 8.211025048830006057e+00
4.826560541401011761e+00 5.747148123892472427e+00 9.441418086123132269e+00 7.241723571842175744e+00 6.966541322544469672e+00 7.502343671157055027e+00
7.672835853073884493e+00 6.850594296563863317e+00 9.574711249002895386e+00 7.369969413647599055e+00 8.785511617271559714e+00 8.945946788745217759e+00
8.203572099526811101e+00 9.923792366297769618e+00 5.565894867556486325e+00 9.205183544348850333e+00 7.684882866955509151e+00 7.532500234495227431e+00
9.286979583227273238e+00 9.782096074737768987e+00 8.641617437372055122e+00 9.863726156389587274e+00 9.249784021177205773e+00 9.329603652425658922e+00
9.804313141717166502e+00 8.073336687308257709e+00 9.779907029292461473e+00 8.974963259474224131e+00 9.542941804112423654e+00 8.708227650031398426e+00
8.178544982400158148e+00 7.178043255211552953e+00 9.012245752388414743e+00 7.660832096283525239e+00 9.794095078553050726e+00 9.570207668243558174e+00
3.110419528024124247e+00 9.418554165791038102e+00 9.076692822599586208e+00 7.452479512661793315e+00 9.206993107292500866e+00 7.136451254968918079e+00
7.580526371134467922e+00 8.019481267043381933e+00 8.814274762631084670e+00 7.911426085721243062e+00 9.201980161480358689e+00 9.674066865160048323e+00
9.499316377099011888e+00 8.858953660662697516e+00 5.836746145047338352e+00 8.505899434897257194e+00 9.088434140393864880e+00 5.012302812238887739e+00
8.155707537516196481e+00 8.475497749457231222e+00 8.277644966694012396e+00 8.584891490218783616e+00 8.857121360464406123e+00 5.333292642244803261e+00
5.685990636938629272e+00 8.419333446846733793e+00 7.301047744429301822e+00 9.400306496660999045e+00 9.926402499565501358e+00 5.594428402777465337e+00
9.004818001073582323e+00 7.798511231073419481e+00 9.816988037821012369e+00 9.568430601803100899e+00 8.336863092144186638e+00 9.636761049290541337e+00
7.024554765014444868e+00 8.908439063988256024e+00 8.737088701459525097e+00 9.271414360079937467e+00 8.065725064303951086e+00 4.892234509565053457e+00
6.777565342151160799e+00 7.870252004839764837e+00 7.447129406210879488e+00 8.335674580424342395e+00 9.941515947292661082e+00 8.529562279497991284e+00
9.087799133790063877e+00 8.537526743565464926e+00 5.986257015136553505e+00 8.257598811399418537e+00 9.697161312958314738e+00 5.682256498468297501e+00
6.672160279091068347e+00 7.195724303158637980e+00 6.937713402026441933e+00 9.295454729242369041e+00 7.968504276323741031e+00 8.782650517447120109e+00
9.590302623455002617e+00 9.328643537721097445e+00 3.259595720136085895e+00 9.400289775841082829e+00 9.610048361587269383e+00 8.365963317431614144e+00
4.802063575027196940e+00 8.134291719681970179e+00 5.194583256034492891e+00 9.364778261931318681e+00 9.224990179561263659e+00 7.691882995390761479e+00
7.914030904777593634e+00 8.151977030517691958e+00 5.659075791799589972e+00 9.413659466125150033e+00 7.371688205328316812e+00 5.708152069602037137e+00
9.686752103231913935e+00 5.088068017092603590e+00 7.173027995380394373e+00 9.876105681972003225e+00 9.873345539331864984e+00 9.088641793186017281e+00
5.324494164100975091e+00 5.291671289199243233e+00 5.044230806290145530e+00 9.359827497754180214e+00 9.960392843192682477e+00 9.356030547788432017e+00
8.194799909543405647e+00 7.564962332293221792e+00 9.579574740172812852e+00 9.807426193357123623e+00 9.982384114455280510e+00 9.815926530931680105e+00
8.800013941421529040e+00 9.557925881917498145e+00 8.936728533144330910e+00 9.746678895357888450e+00 9.388659598489274671e+00 8.838807240541886046e+00
4.258552507883039517e+00 7.367486937685400861e+00 6.913667659317560776e+00 8.818603132479706730e+00 7.148224163112264939e+00 5.901211405690185430e+00
7.185029442531099875e+00 4.193783642878838869e+00 7.118488312196849854e+00 9.805232657084692605e+00 8.631636324476225752e+00 3.082481907818475086e+00
6.566748508297197695e+00 6.505146111428227407e+00 7.003828647202155366e+00 9.040321793082348734e+00 8.506214764193455125e+00 4.362435243616732627e+00
6.575138069156673204e+00 8.523002314918889155e+00 4.462047836183910654e+00 8.973471182760638598e+00 8.927486298015695709e+00 4.929196992127887533e+00
7.091926859387901239e+00 8.627587431378158200e+00 4.809453547430211806e+00 9.810389805993800394e+00 8.142391425784348158e+00 5.539084044029792153e+00
8.810235148439561570e+00 5.244313206050314591e+00 6.972845251572634240e+00 8.810832971629094956e+00 8.614637742960216116e+00 6.371218666288278598e+00
6.401156815476756634e+00 8.888016533580145762e+00 7.223999882965253860e+00 8.835289775938402812e+00 8.738599215240622442e+00 9.843804812509077351e+00
9.287248908667777414e+00 7.126721637090701833e+00 7.878352770528902482e+00 6.472350961998397878e+00 8.798813918109626542e+00 6.387286799573006491e+00
9.932334320888996260e+00 5.454311091117531873e+00 8.339349969629862969e+00 9.641368634757309763e+00 9.588015643011399192e+00 9.926737430949971852e+00
8.932355781077196966e+00 8.501481850560146825e+00 8.156520696364905731e+00 9.833679336851798070e+00 9.243327286306403323e+00 8.536771465021853800e+00
7.380139978239672160e+00 9.055412028390666279e+00 8.923145551151137056e+00 9.691578690728107404e+00 8.264631432346357442e+00 8.456498635285065291e+00
8.189428168429502719e+00 9.934001303244217596e+00 8.854146039625652165e+00 8.848674165518181312e+00 8.731391602948885833e+00 4.814265460797941820e+00
7.943876698328058872e+00 8.344606922187418618e+00 9.592308438004558013e+00 7.893794768106967119e+00 9.055172212276854538e+00 8.114011558895802168e+00
7.625168072022479926e+00 8.787603290051901439e+00 7.300200314721593031e+00 8.856622053087258806e+00 8.424048238662926735e+00 8.246201110001040391e+00
7.871695988628333751e+00 9.873704730298310750e+00 6.027095202263381246e+00 9.930235302476550174e+00 8.786546057181110925e+00 8.504302986572604084e+00
8.951490866207738151e+00 9.797867013812604498e+00 5.680185543410498639e+00 9.644841288731020867e+00 9.567893549580155366e+00 8.081896168895053023e+00
8.787942957795074506e+00 9.551629118015881659e+00 9.092550237611376929e+00 9.299689883058940509e+00 7.285942401828488180e+00 7.311178794709521256e+00
7.928717042334209708e+00 7.733018812327165925e+00 9.377046946790489557e+00 9.036257404617161981e+00 9.585371853166920530e+00 6.263950547795019475e+00
8.510293877978750032e+00 8.672744950139627207e+00 8.613669789222766937e+00 9.079105406023733948e+00 8.660570540579529464e+00 8.380635491027868866e+00
9.663958236112408784e+00 9.268415537088902312e+00 9.780186648093030399e+00 7.397435066875930332e+00 9.245022921004931504e+00 8.925736629115613496e+00
9.275027220739652023e+00 5.860767783135203857e+00 6.530638815570600109e+00 8.220342072744109885e+00 9.643603081774045904e+00 9.152047877588893598e+00
5.036229360687315193e+00 8.015031200809668022e+00 8.361718510962427686e+00 9.885360279514259219e+00 7.679892383293770663e+00 8.580540370769750069e+00
7.100151855507787602e+00 7.569759026079073472e+00 9.710080107507060632e+00 6.783905790564166871e+00 9.786988680635609228e+00 7.156146295532161083e+00
9.399327012736151232e+00 6.403122425326917444e+00 5.266096730154302463e+00 8.093274379586619105e+00 7.335247188334265367e+00 8.924618483188872631e+00
8.229019693345422937e+00 4.916413301232171129e+00 9.087253474265180486e+00 7.836378368315674692e+00 8.423983175969308235e+00 9.651583119411252909e+00
8.263904166755736469e+00 8.768389553152516669e+00 7.844305151619246352e+00 8.985768731508743556e+00 8.422547930993077969e+00 4.659130183381442691e+00
9.330968352567500901e+00 4.367627804201184460e+00 6.973742146203893988e+00 8.265680289413822379e+00 9.709499069501436708e+00 8.828597908117556514e+00
8.949418754379678376e+00 7.151516002446658860e+00 3.448923042237020731e+00 8.378673515455101750e+00 8.599826219346791589e+00 6.487688708262902892e+00
9.641506521360728499e+00 5.597056880475276053e+00 9.417331299287420521e+00 8.331820084785494629e+00 8.690721510735876620e+00 6.740419539849531461e+00
9.484338730994542388e+00 5.496524513507298870e+00 7.272035715326701677e+00 6.892250024869354341e+00 9.633853561948853894e+00 5.493519951084680386e+00
8.669277408235217308e+00 9.495443501407679676e+00 8.531873736008737552e+00 7.012739581454309423e+00 9.569646200863040519e+00 8.923566276457703950e+00
6.666130346819922892e+00 9.916196377766340220e+00 8.851750022172886645e+00 7.389909940410361422e+00 7.868636002148801545e+00 9.559378732819732605e+00
4.728306140421071113e+00 9.942989492809012120e+00 7.991755201396652630e+00 7.333956051511132834e+00 8.465733378768172557e+00 8.669826566791487110e+00
6.565735928179117664e+00 7.155008794315962817e+00 7.860889836882654969e+00 9.009180179086746065e+00 5.964434009383209556e+00 8.565510854465044233e+00
9.895757442698037920e+00 6.743334923455374330e+00 9.620288031472668422e+00 6.568808643149225190e+00 6.420795704833865969e+00 7.387350422951842077e+00
5.330195713325238671e+00 9.106529082925213459e+00 9.034152404108120038e+00 9.790310935588321328e+00 4.721737584065594184e+00 5.323998128922495354e+00
8.708768449855982752e+00 6.326407591822789556e+00 6.708029892734293398e+00 8.677928232541015419e+00 7.865344010262070640e+00 6.534343550183928429e+00
8.456544731952293503e+00 6.357138396722902485e+00 4.347447863393936629e+00 8.699411662658494748e+00 9.216878056562318733e+00 9.540985327082399436e+00
9.583425932237737754e+00 8.707041316706014555e+00 8.077865989045905692e+00 9.605215870624599361e+00 9.906045923890449245e+00 5.396360120701297447e+00
6.083998561802234306e+00 7.835830936903126265e+00 9.974091586202101567e+00 9.661396271413186909e+00 8.309352369915982806e+00 8.573968202823966323e+00
