influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 7.683459573968146605e-01 9.935813805472520216e-03 2.317323195259134438e-01 2.016374682177178058e-03 7.537658799608729088e-02 4.877448968959448905e+00 0.000000000000000000e+00 1.855152576974065104e+00 1.479155592044666604e-07 2.069942676137394036e-09 1.273110070565230945e-12 4.977252146504960173e+00 1.241476665507350585e+00 0.000000000000000000e+00 2.036837017906906855e+00 2.723449637935011935e+00 1.680765571961310156e+00 7.576722375558966327e-01 9.127997962452973157e-18 4.137659415517407828e-04 0.000000000000000000e+00 7.283863426394203422e-02 2.510420179409454944e-01 3.772483127563771577e-01 1.253729990171878750e-01 4.783226984858947595e-01 6.648294536624224345e-04 0.000000000000000000e+00 9.373302783659277467e-04 7.855840304298870036e-01 1.694505763417375444e-05 7.162510268321722884e-03 2.753970999986566325e-03 5.090843906028891733e-13 0.000000000000000000e+00
0.000000000000000000e+00 3.541975577458579827e-01 8.116713676715328618e-02 5.118875756916965170e-01 3.880536415081977872e-03 6.891225123659072693e-02 3.177868157499941226e+00 0.000000000000000000e+00 4.105758139907102588e+00 8.973540579836990113e-08 4.248454646824636001e-09 2.002239644522425694e-12 3.396916967084075978e+00 1.470703282558571745e+00 0.000000000000000000e+00 1.683610009799480167e+00 8.490225509957362249e+00 4.405766758003716310e-01 2.808581866728143694e-01 1.172390773074703315e-17 3.910107929347634344e-04 0.000000000000000000e+00 7.374881767362452545e-02 7.969663364343758660e-01 1.816622841492126494e-01 1.072888248095819064e+00 1.634220265166969055e+00 5.827638426567340046e-03 0.000000000000000000e+00 1.451546282502065317e-03 1.523644903209092627e-01 2.167347820004499588e-05 2.193144696622624859e-02 8.083155432711912336e-02 5.526922826066195678e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.264405793342707529e-01 1.070451433391110374e+00 4.687249715088189994e+00 8.718938978200117818e-02 6.040530650258554290e-01 8.942404755216574186e-01 0.000000000000000000e+00 1.950134109445414432e-01 8.815826024810437212e-08 3.184791926112430036e-09 2.172640134067128563e-12 6.146395605287556130e+00 7.821563376132589784e-01 0.000000000000000000e+00 1.729565519543053043e+00 1.021249756561616095e+00 4.156464781591520663e-01 1.003865172709597520e+00 1.316667882941731765e-17 3.231369322323516071e-04 0.000000000000000000e+00 7.345609731932113695e-02 1.954417962327035463e+00 4.100689073988454496e-03 7.452244940218575309e-01 2.230120889706782350e+00 5.620818520764958581e-03 0.000000000000000000e+00 1.181539890750172954e-03 2.382545994756193053e-01 3.606204410395536429e-06 1.068945595951258966e-02 6.716496879681711496e-01 2.794870522909822417e-13 0.000000000000000000e+00
0.000000000000000000e+00 7.144098252716475361e-01 9.240830166454800931e+00 4.459822307157971899e+00 1.209224512238685073e-01 6.584397448227825855e-02 8.645402419880389155e-01 0.000000000000000000e+00 7.713658727056948550e+00 7.027962319804029530e-09 3.325380023483494168e-09 2.027687317113636096e-11 6.162891493310467261e+00 1.190396840079446017e+00 0.000000000000000000e+00 1.380582628918163024e-01 2.574907633176200861e+00 1.759175539355262441e-01 1.127261301182351794e+00 1.313466550654111194e-17 2.894355403017726653e-04 0.000000000000000000e+00 3.727788076560907549e-02 1.239399238123084723e+00 1.965921629859085709e-03 6.575523611837157389e+00 2.054225234344403184e+00 1.012881517796599892e-02 0.000000000000000000e+00 1.087346026874281982e-03 2.671467164620293100e-01 3.647844507417062741e-06 1.998385447250760477e-02 3.572659389270466668e-01 8.351548738280744166e-13 0.000000000000000000e+00
0.000000000000000000e+00 8.790320851087701115e+00 6.743322277254499397e+00 1.044411137515548482e+00 4.852379375172873321e-01 1.100921686115188924e+00 1.327473110621654406e+00 0.000000000000000000e+00 5.348175269743782323e+00 3.301738516274271234e-09 8.065690485178558597e-10 9.223970523277663173e-12 2.758512297673416214e+00 7.380720987053264182e+00 0.000000000000000000e+00 3.809729556028972342e-01 3.330176804780129451e+00 2.637992225707406213e-01 2.200922447247699587e+00 1.222893509885989258e-17 5.728938557464608805e-04 0.000000000000000000e+00 4.605876997341608325e-02 9.634799959901039212e-01 6.733319027320679119e-04 2.467983167064130789e+00 3.766162638891175973e+00 3.376678221152358290e-03 0.000000000000000000e+00 5.331218955818786296e-04 1.482029178559087501e-01 2.708008779106267832e-06 1.348192042699636502e-02 8.821106890122899780e-02 6.669907180005237560e-13 0.000000000000000000e+00
0.000000000000000000e+00 9.002126943401547621e+00 9.483321983563786084e-01 4.717448968462447101e-01 1.021376235977751623e+00 7.573775964468317801e-01 7.673538868658311696e-01 0.000000000000000000e+00 3.316044859329109418e+00 8.054701938255784076e-09 3.048411284129612082e-09 4.796911960590045950e-12 3.578665962889055585e+00 7.835437285570370669e+00 0.000000000000000000e+00 1.060670981930337486e+00 3.674178636994632985e+00 2.748139177678456287e-03 2.154996413176809844e-01 1.157444351223390160e-17 4.463649042636746111e-04 0.000000000000000000e+00 9.914942623316572168e-02 1.335167816075117475e+00 3.860222433253726604e-02 5.463757615380263388e+00 9.498935775189130126e+00 2.742545884218913245e-03 0.000000000000000000e+00 6.208692129657223356e-04 3.408460123208752537e-03 7.143715862872208716e-07 6.575192267509754902e-04 7.035947536347807174e-02 6.023967192592890670e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.284351332778034926e+00 1.078011061522474515e-02 1.199471398924276677e+00 5.367765544934188782e-01 2.614010973188758968e-01 4.142567864813075963e-03 0.000000000000000000e+00 2.087667096766295138e+00 1.768677344707120573e-09 3.139080450328310073e-09 1.906113865188284052e-11 8.157923685003323655e+00 5.491366499442259297e+00 0.000000000000000000e+00 6.844608538346158566e-01 1.787649328194479414e+00 4.235673990616460952e-03 6.146770582404706973e-01 1.756061612089950681e-17 5.762092844730890180e-04 0.000000000000000000e+00 2.486998752146078184e-01 2.044824270094856011e+00 5.415655142244741455e-02 1.625145408833975846e+00 4.351948689061424069e+00 1.850432800275566029e-03 0.000000000000000000e+00 5.912546870280954801e-04 1.514549308056028836e-03 4.251652017874343297e-07 1.257947248305364913e-03 1.908362982703262767e-01 7.402520344817412000e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.839086880772857535e+00 5.761396736954684135e-03 2.559933829307756259e+00 2.029007034940341903e-01 3.112950355452351880e-01 1.819243008961035591e-03 0.000000000000000000e+00 6.783339266088264097e+00 6.862549079267264060e-09 4.089132072614902213e-09 9.275419279052928586e-12 2.864363146336570409e+00 2.792764975311392117e+00 0.000000000000000000e+00 9.543419168957187892e-01 7.055171336959643880e-02 8.544087010168963450e-03 1.535247838061743197e-01 5.769188731830944492e-17 3.255410506317136469e-03 0.000000000000000000e+00 2.885717968643599640e-01 2.173183113112235887e+00 1.698829309706979263e-01 3.463173527545417019e-02 9.065307332101905757e+00 2.449465746880547488e-03 0.000000000000000000e+00 1.124377229009254891e-03 2.597608605892545719e-03 8.898323868327420133e-08 1.191488475907448094e-03 6.979156821820893253e-01 4.157264150664620812e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.860499367800386050e+00 2.092518455974690973e-03 1.122227459221902812e+00 6.395000432968119819e-01 4.964840803421397553e-01 1.288540106970131665e-03 0.000000000000000000e+00 8.855230741612359679e+00 4.243544198530890117e-09 1.166234242757366083e-08 3.282264546789161604e-11 9.861979437750973965e-01 2.454643866755025439e+00 0.000000000000000000e+00 2.129973010487569152e+00 3.990166207708936014e-02 1.092065056796543733e-02 7.383452323877534584e-02 4.471457497334952452e-18 5.979375402460762080e-03 0.000000000000000000e+00 3.838214728437450596e+00 1.829441762484200318e+00 1.666940662442235044e-01 3.192529663820057317e-01 7.008327642591782869e+00 3.782571075020195548e-04 0.000000000000000000e+00 1.354200421627434420e-03 1.823700148650713847e-03 1.327443655486233603e-07 8.457813395509294592e-04 6.906180518513079791e-01 5.671855496344269481e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.336273020527456001e+00 3.143232641713528380e-03 1.066762586954201231e+00 2.909078765638770214e+00 6.523496263652716065e-01 1.601404319385411543e-02 0.000000000000000000e+00 6.083635638991785832e+00 2.318853634943018703e-09 1.256844651096340932e-08 9.775207884039804037e-12 1.103912475004091620e+00 1.531172828155304089e+00 0.000000000000000000e+00 2.134664602713603365e+00 6.011026708835277843e-03 1.325505164322269593e-02 4.566377235350422836e-01 1.274822446167105520e-17 5.338400423359895841e-03 0.000000000000000000e+00 3.619186232457707320e+00 2.005275468119362969e+00 7.816171120951466086e-03 8.747822826288164100e-01 7.760922530477367687e+00 1.121498465940599975e-03 0.000000000000000000e+00 1.118696282278709925e-03 3.217436509317929579e-03 1.192053350034503344e-07 5.405456393419366201e-04 6.265949257912198922e-01 6.487403403618686319e-13 0.000000000000000000e+00
0.000000000000000000e+00 9.803457358791368037e+00 1.795039636469832056e-02 4.904117497554270066e+00 4.205391182079949886e+00 6.020045177733003572e-02 2.646899422472354449e-02 0.000000000000000000e+00 5.998508690729454251e+00 3.331104203848760858e-09 1.957704844316417108e-07 1.630727505746378186e-11 2.834157048361023890e+00 1.593138084438538327e+00 0.000000000000000000e+00 3.945852366290838908e+00 2.176098741109265544e-02 2.145619513424050495e-02 2.597577847664970019e+00 3.446045609742668068e-19 8.553595904705390890e-04 0.000000000000000000e+00 3.807859960353543460e+00 3.476114359436374701e-01 1.202996962582674086e-02 2.955057281176357797e+00 1.764396821355900258e+00 6.370385069514917804e-04 0.000000000000000000e+00 9.165210524176098600e-04 5.491781243410539387e-04 1.126386438608447416e-07 6.458811105833325893e-04 2.689000496175554186e-02 4.680316996000470140e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.542043464402505393e+00 2.937532429259154775e-03 6.207687820128153788e+00 9.694235316914567857e-01 2.005513768729400709e-02 6.201024184879842631e-03 0.000000000000000000e+00 4.235588157544620813e+00 5.125083744570173671e-09 6.234874165354530192e-08 1.895313666380987670e-11 2.208395792268619040e+00 2.470555001688461427e+00 0.000000000000000000e+00 6.911696327763156233e+00 4.196107424690097287e-02 4.914172012561396352e-02 1.842393567894953010e+00 2.295146579409502957e-19 2.124263625759570666e-04 0.000000000000000000e+00 7.507595977086078953e-01 4.025239169105154780e-01 5.595489151576874681e-03 5.596714307581061476e+00 2.859027069926120213e+00 4.108163180431507805e-04 0.000000000000000000e+00 9.078034944148647030e-05 1.252325516008850003e-04 3.032165232453234772e-07 1.374973152235951443e-02 1.557784280215022132e+00 9.032051813152621882e-14 0.000000000000000000e+00
0.000000000000000000e+00 4.762638762346798060e+00 2.419171440750182353e-03 6.283011201735217099e+00 1.105972708616641681e-01 1.049362865342555982e-02 4.387489235776160373e-03 0.000000000000000000e+00 4.468065739204259756e+00 6.541933700146138114e-10 5.006952013588588611e-08 6.589271138825248378e-11 1.018006970145361123e+00 2.860178273797394866e+00 0.000000000000000000e+00 8.168389638012635956e+00 4.177760996612379235e-02 2.751910153844425513e-02 1.108064270256353678e+00 1.091441648274485677e-19 1.147189580721915498e-03 0.000000000000000000e+00 1.996819787830994009e-01 3.977731086740752819e-01 2.465954951888347513e-01 3.709912407725918460e+00 8.830494195648272537e+00 3.496141368018989008e-04 0.000000000000000000e+00 8.627689664143865355e-05 1.949652515528850364e-04 1.998252911694118845e-07 8.362955609123459144e-01 5.547529692762535047e-01 8.601128527794472376e-15 0.000000000000000000e+00
0.000000000000000000e+00 6.422762179326341192e-01 4.402773229033251148e-03 6.512346368881273051e+00 1.026234153043315694e-01 7.298098627258269300e-01 8.732881743357519483e-04 0.000000000000000000e+00 6.110970141859795035e-02 5.151568171644636416e-10 5.298105636392137395e-08 7.214284522330874460e-11 1.744539520316344516e+00 2.963128478716456904e+00 0.000000000000000000e+00 3.005928256249592589e+00 8.498825787222587247e-02 2.993306496567398750e-02 5.856791916427452893e-01 2.345723355028469819e-19 1.186288587096488581e-03 0.000000000000000000e+00 1.443542347919966606e-01 1.826875076404982146e+00 2.448495018994661654e-01 2.830627345758440772e+00 3.832057240912001284e+00 4.603625456077477512e-04 0.000000000000000000e+00 6.487914926800766294e-05 4.338230735375374521e-03 3.726622803062234294e-08 7.052047046288281607e+00 1.436470917226701616e+00 1.409129343070243885e-15 0.000000000000000000e+00
0.000000000000000000e+00 3.158529512698685093e-01 1.903361765996541702e-03 1.608383884476722869e+00 6.409711693968465906e-02 3.742399298694867871e-01 1.371844668845792004e-03 0.000000000000000000e+00 1.045082290046707163e-01 5.527611967855760692e-10 5.029363617402969860e-08 7.427246210652979158e-11 2.524766005484635478e+00 2.908333851047506524e+00 0.000000000000000000e+00 9.819659448326316376e-02 6.824717585525220953e-02 4.833066388559950077e-01 1.734877704280823885e-01 1.818272449165583255e-19 1.221826898782650593e-03 0.000000000000000000e+00 1.997847414606470362e-01 8.412455585737089736e-01 9.543983697835410618e-02 3.759926847524331928e-01 8.467536743767249519e+00 3.159142408109720588e-04 0.000000000000000000e+00 5.112724929721726590e-06 8.508651264553700883e-03 5.722456831261838639e-08 7.119775038787295784e+00 1.724653979864624098e+00 3.286545973157223749e-15 0.000000000000000000e+00
0.000000000000000000e+00 4.969545627822846007e-02 1.605838905843500039e-04 2.153735891834310578e+00 2.738384867239582535e-02 1.270947508132062476e+00 7.046220067276078546e-03 0.000000000000000000e+00 2.995462892922531872e-01 5.096884356137717185e-10 2.620598210814015119e-08 8.195252463618205824e-11 6.342005010357332218e-01 2.761774087688504409e+00 0.000000000000000000e+00 2.584221580777359625e-02 8.804329413079346398e-03 1.870806711622300167e+00 8.941743415897138170e-02 3.562780084647349005e-19 2.322622269659937056e-03 0.000000000000000000e+00 2.996756394551354785e-01 1.844950854675244528e-02 7.215420367153865810e-02 4.625501936430408967e-01 5.296968309915693673e+00 6.815217446213776148e-04 0.000000000000000000e+00 2.394970516460128338e-06 7.098918377403060261e-03 5.911820036833343477e-09 5.305024372480584560e+00 2.287203288704029447e+00 8.189428858173553149e-15 0.000000000000000000e+00
0.000000000000000000e+00 5.821651012689731813e-03 2.797503510789955700e-04 8.030822236874276543e-01 4.496786914659378631e-02 2.078718041955926132e+00 5.129402222859290837e-03 0.000000000000000000e+00 2.115297523450497819e-01 6.842175406163994750e-11 3.336453108579098086e-09 1.314538026367458833e-10 8.104273870826275150e-01 2.735322786647475635e+00 0.000000000000000000e+00 2.815251539834037198e-01 6.713816643451178678e-02 1.050859690508162858e+00 1.497551912213004044e-01 8.892349071304000938e-18 1.966954386231150459e-02 0.000000000000000000e+00 6.649461324629304081e-03 3.743650158064964172e-03 9.775149412143293789e-03 2.769145997982603302e-01 3.654109917176526778e+00 4.311953178946671163e-03 0.000000000000000000e+00 7.171640531133476976e-06 3.019346502251700525e-04 8.017861010776970348e-09 5.215764444693486546e+00 1.271719281374759980e+00 9.267325977281841336e-14 0.000000000000000000e+00
0.000000000000000000e+00 9.342961208548730689e-03 3.395848896359154249e-04 1.460037211555938130e+00 2.945985991214905911e-02 2.061840621112718264e+00 2.836113554866778741e-03 0.000000000000000000e+00 2.110195374737162122e-01 5.813397209719305239e-11 7.748920412760380827e-09 1.676519434885305962e-10 1.255250545770560500e+00 3.843298780082322619e+00 0.000000000000000000e+00 9.846349605858945031e-02 1.657015122520900108e-01 9.423224574199843273e-01 2.124526117930932712e-01 2.084814239216371427e-18 4.835504892466426646e-02 0.000000000000000000e+00 1.108813823393199963e-02 8.749970180558498635e-04 9.119441946482851127e-03 3.313202997731430344e-01 3.535785567487228054e+00 1.398246867790754527e-03 0.000000000000000000e+00 6.730742443069559727e-06 9.456809500500586282e-05 5.534986529798254559e-09 3.666715072218133198e+00 3.133078769011376497e-01 1.109055275395525690e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.433825716475456598e-02 1.592523780691674704e-04 1.719222696797757244e-01 3.594466267025324315e-03 1.286640731943164084e+00 1.464210402782437914e-01 0.000000000000000000e+00 1.385905368511600178e-01 8.276734543704997670e-11 2.512513553121655902e-08 3.669248205291345923e-09 1.164135244614975528e+00 3.429702800718865241e+00 0.000000000000000000e+00 4.540864107880340089e-02 1.158984230132679566e-01 8.959165263921161637e-01 2.567662906436684045e-01 4.348572821886499139e-19 6.316221566049113299e-03 0.000000000000000000e+00 1.042690518069723342e-02 6.898237181933237127e-04 6.174975805350617873e-03 5.689343289414361404e-01 8.744150125654609695e+00 7.486970153222766156e-02 0.000000000000000000e+00 1.368420448892440302e-05 1.557189928468209273e-04 1.012563741573060061e-08 8.144236483337010668e+00 1.671727913734208093e-01 8.079875092021774631e-13 0.000000000000000000e+00
