word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
8.367213619893460574e+00 7.942029544170556399e+00 8.922750169583240520e+00 8.032689012117845806e+00 9.442111982292560768e+00 8.887579159139258778e+00 9.889351059850167047e+00 6.174039109123767410e+00 6.434624313990351396e+00 9.086534540251136605e+00
9.523296433131500649e+00 9.175825160649372592e+00 9.572618206698656707e+00 7.896442868636595058e+00 7.777449316771706478e+00 8.835731740538728118e+00 6.748440601068124600e+00 5.065545426544649565e+00 9.200384994186281418e+00 9.345562749809996461e+00
9.450096127893065301e+00 8.605896095144762725e+00 9.901392053475039035e+00 6.882340998669675081e+00 9.732200654271959905e+00 7.862506382931969462e+00 7.165673210949348615e+00 4.557712263952395482e+00 9.144733201150433644e+00 6.903350094008675164e+00
9.840441708322581249e+00 8.905002040638361649e+00 9.622304458807388272e+00 6.484325524924330786e+00 8.381507474952385905e+00 9.315371210075632291e+00 9.599073410399610040e+00 2.756743366002304185e+00 9.150377424754317701e+00 9.191094682354137291e+00
9.458562319833973220e+00 8.199729021330249168e+00 8.691348107166017911e+00 6.721889938845967194e+00 5.302529288357302306e+00 9.865975300258849501e+00 9.993796969532365182e+00 7.235251189098137026e+00 5.672339455912664086e+00 9.549227372511555956e+00
9.812674509292342861e+00 8.551628483688364923e+00 8.409667879761368425e+00 7.658555430180487456e+00 9.243028212782107289e+00 9.476767902787484488e+00 7.608837125142249747e+00 6.652848683324788404e+00 9.076439677593112876e+00 7.912160147128027177e+00
8.427615702844754253e+00 7.993832924237703530e+00 7.996732098827783908e+00 8.275645421007698843e+00 9.546124135613709427e+00 5.974789506952486562e+00 8.253394558229121714e+00 9.329547528575087512e+00 7.965857343770896826e+00 5.814310214214259531e+00
9.156741771186656109e+00 6.811555763038096067e+00 7.164162069147353762e+00 7.751740129222400633e+00 9.465818946745701012e+00 8.252179835960010479e+00 8.171102518386099689e+00 8.273305584926143652e+00 9.828553752557956713e+00 7.428274457336883962e+00
9.268231433309747302e+00 6.669023482981925710e+00 9.682828373290481849e+00 8.569610999513681548e+00 9.922124713066368784e+00 9.147403541576625940e+00 9.568850347145891888e+00 9.717046779905649245e+00 9.429629598571390048e+00 9.536002228000262093e+00
8.720164356208695011e+00 5.935846952903141904e+00 7.828371412740444235e+00 9.708683727677916764e+00 9.667618516800837725e+00 7.021250861321746584e+00 8.914421985329767040e+00 7.111519148647142075e+00 5.616900845576271450e+00 7.965289155453209702e+00
6.121315043504210962e+00 6.581899208344636598e+00 8.351243180172405189e+00 9.189573671061102900e+00 7.929371889102480253e+00 8.016999804163534193e+00 5.887931924449999244e+00 6.719902307998191660e+00 6.806024139552355301e+00 6.059334621548047473e+00
9.303647934993250601e+00 5.514754585191168346e+00 9.370899406825849098e+00 9.037070087213837866e+00 7.603822173545049523e+00 9.022054430504194755e+00 5.281031291930229798e+00 7.713841585350670549e+00 8.537617857471071048e+00 8.343013419040651968e+00
8.918316462207718232e+00 9.193273681068706793e+00 9.347995974941317954e+00 9.781053516682566951e+00 6.364290915425535822e+00 8.973112988299149606e+00 7.424113395800901571e+00 7.144628112224858718e+00 9.540040863729025489e+00 7.525263137488762410e+00
9.161688510313293676e+00 7.785345036401920105e+00 9.874653660632986885e+00 8.149104148633114164e+00 7.288306631813891379e+00 8.944530278296893400e+00 8.634711403932929130e+00 8.378291222661040649e+00 9.517016019832810869e+00 9.663814788164291514e+00
9.399672690526923446e+00 8.661672462824643759e+00 8.350923414118330612e+00 5.308022590131442620e+00 9.984581496091086805e+00 7.835140049149942776e+00 8.502699289284080919e+00 9.342046931656042830e+00 9.839438077413369399e+00 8.639366398140170489e+00
9.419803881614978280e+00 8.412221342523995560e+00 9.132664539948056159e+00 8.835201344905124543e+00 6.814867410625318200e+00 9.699558932698822744e+00 5.304602292383551188e+00 6.831846575585295511e+00 9.760970261903342049e+00 6.281045242453470401e+00
7.602190669641948340e+00 9.038049943861073743e+00 8.938849239308144234e+00 9.678236504877300916e+00 8.540655175209943550e+00 7.732074377105011109e+00 7.795756079436645614e+00 9.206770554268839390e+00 8.029945585116957218e+00 7.349584670561458921e+00
8.075176912098623205e+00 5.610805194749823421e+00 8.477093111575634055e+00 8.560893345753139982e+00 9.435492164178894470e+00 5.988237978969867648e+00 6.710445243161927920e+00 8.674810387914648757e+00 8.892204841452343800e+00 6.990158684487453478e+00
7.971550283315401053e+00 9.286943514159604618e+00 8.017751385181211887e+00 9.971528621647273383e+00 9.276975691818881486e+00 7.536501251112619038e+00 6.066010796330171928e+00 8.466498386976821777e+00 7.674668599616057740e+00 9.732729767104153495e+00
8.682756318108408422e+00 8.115348791726583855e+00 8.025148171381273343e+00 8.522638653391448216e+00 8.367536369265916818e+00 7.288350319972046520e+00 7.809908671453174911e+00 6.000040960986964933e+00 8.359740213867222991e+00 9.009893568378705808e+00
9.993404910853019629e+00 7.914559980547303475e+00 8.798029265940458643e+00 9.466959533793390946e+00 9.488972135899151894e+00 8.772296627914746736e+00 9.694864254200545872e+00 6.412750210139482654e+00 6.411149093421101952e+00 9.080832849322579392e+00
8.265386661438695270e+00 7.888515059736613821e+00 7.645531501979798250e+00 8.473844600482781431e+00 9.541483043362060101e+00 5.817180614451802789e+00 8.479683605873885810e+00 8.294539869053176417e+00 4.866571019157299283e+00 5.029931865734029728e+00
7.632920453513895254e+00 8.387338822383741288e+00 9.464899652962879273e+00 7.449186184364085861e+00 8.698416499470090102e+00 6.695977148082574715e+00 9.005757774205109811e+00 8.346134531706434601e+00 8.280552453516579092e+00 7.124528477299473472e+00
7.564969222135680127e+00 8.365514700236627021e+00 9.182874515526563641e+00 9.194666669781016211e+00 8.588771698149578526e+00 7.661337250426424106e+00 9.125877115642840209e+00 8.796981270614708137e+00 9.623085177132900014e+00 8.835554385364291718e+00
8.208514051060765482e+00 7.082911935408041870e+00 8.576351065262343809e+00 6.142408582244155646e+00 6.437025986888880169e+00 9.652620181880060102e+00 9.491885176988818174e+00 7.829998398705226847e+00 9.571821593151954133e+00 9.187662883169217309e+00
7.959700224597928475e+00 6.476202828855541327e+00 6.441681515556076043e+00 9.459515283700044463e+00 9.508818931229283677e+00 9.160391356197717272e+00 9.771656073969490208e+00 9.919771952636992296e+00 7.782204262259259764e+00 9.569275177222792195e+00
6.685064565119489544e+00 7.581500960515021426e+00 7.900069212871832391e+00 8.048160632339332210e+00 9.786748714947728800e+00 8.994576296367235102e+00 9.849852650632964668e+00 9.556594679298664019e+00 9.145548950677316213e+00 9.384761533158609836e+00
8.838445995423340307e+00 8.978128730413116543e+00 9.137976750686602756e+00 9.445051877559849984e+00 8.790237565204002124e+00 6.492741241716581513e+00 7.974422694737848261e+00 5.006513868478115192e+00 6.843829841923080970e+00 8.033926588107998867e+00
6.792585108681060468e+00 9.090867289565231602e+00 9.373546020619476948e+00 5.655127333807572931e+00 7.035987524045228092e+00 6.041290386210302010e+00 8.249214084736061992e+00 6.864178836220766300e+00 6.930655250541486012e+00 8.752554527351604108e+00
9.477732493691826576e+00 8.419273522187298298e+00 8.174376827993976136e+00 9.472333262835544332e+00 7.913788461731874335e+00 7.553125685116770072e+00 8.428067055537944441e+00 7.412536119596322415e+00 8.888723810571999451e+00 9.416923934389238582e+00
8.983550010045640022e+00 8.826395844789223233e+00 9.965593599225393007e+00 8.801256457475417960e+00 8.060335996990763974e+00 8.166408989781194450e+00 7.593651502394687114e+00 9.563853450914189480e+00 9.244156240303777139e+00 9.654200186574861675e+00
6.757675888147819165e+00 7.955644558533099264e+00 9.668013535695266114e+00 8.003253609465492246e+00 5.761570404209670926e+00 8.963656725380289458e+00 7.554332063050689605e+00 9.380792979178172786e+00 7.235932260144252837e+00 9.269622705770066418e+00
9.125703811654895858e+00 9.281629059226933265e+00 7.748466051773968744e+00 8.886468277093673152e+00 8.311282164758125646e+00 7.334858644792604743e+00 8.223723367784325333e+00 5.103844926490630485e+00 8.833461126731476654e+00 7.407207220860589025e+00
9.479035074504455594e+00 8.405781331651288824e+00 9.622819976664846564e+00 9.486842866514106021e+00 9.698129234457516290e+00 7.624502011506121946e+00 9.496131471143819169e+00 6.046315160209738693e+00 5.957808859926270628e+00 8.424188066861445279e+00
9.809573488018484611e+00 7.351534483563578526e+00 9.661072731331419305e+00 7.783966320399182237e+00 8.593467477076481842e+00 5.688125618709769959e+00 9.775521415132031322e+00 8.842254849614135992e+00 7.485058769343996943e+00 6.423067923673931645e+00
9.645402491892427932e+00 6.270302520436199956e+00 9.825998577859699878e+00 6.970966192098126513e+00 9.300830864830555100e+00 7.922515333210299104e+00 4.398003029791310858e+00 9.562144243763942342e+00 8.761203708436291038e+00 9.466876182794251804e+00
7.410130423478493711e+00 5.824535030695097149e+00 9.641464544741694453e+00 6.400580938584615964e+00 9.053555050342543709e+00 7.803606553618993580e+00 6.318206142615204968e+00 4.362748090090345698e+00 6.604359874126532581e+00 8.745014545210706203e+00
8.083888337404298241e+00 5.662408570081352011e+00 9.141260807447391556e+00 6.258311311720818892e+00 9.934345410987404534e+00 9.318013616821696488e+00 9.743769946043604691e+00 7.109090718840907819e+00 9.721174904509499726e+00 9.235675254663444633e+00
6.784449030604619679e+00 6.716601557467846817e+00 8.675487721929066254e+00 9.436656238698619248e+00 7.733367066681732460e+00 6.676259229888359847e+00 9.458260696275360147e+00 6.716869863188883016e+00 7.277989711586617005e+00 8.966903445353850088e+00
9.696069213079759663e+00 5.407491779218267069e+00 9.947469957208973312e+00 9.502855516894491927e+00 9.559759524496271865e+00 7.119266005380820772e+00 9.160757838308180467e+00 5.749940638198696163e+00 9.444308512541288891e+00 8.464151859802523603e+00
5.217519752693305257e+00 6.449044718870627690e+00 7.661452086505741832e+00 9.914945601353201354e+00 8.055638527165639218e+00 8.891222455416444959e+00 9.990339271153450440e+00 7.275851632649728451e+00 7.741722930672434444e+00 7.837591708293289550e+00
8.879724370238877285e+00 8.657836010967500329e+00 7.803326682547198523e+00 6.443693738057612030e+00 9.340619687556943163e+00 6.964063259971180919e+00 9.332324970141495868e+00 9.593181854708275225e+00 7.295748737463606304e+00 6.957771443834971592e+00
7.881088192176656904e+00 9.771775123720544798e+00 7.987789649875701947e+00 8.342822749243882896e+00 9.515556182323793522e+00 9.967893860230109482e+00 7.917350960998368770e+00 9.144094234603546312e+00 7.754018248167381167e+00 9.341342028791183694e+00
9.195814469724883367e+00 8.413075668905376503e+00 9.897227871290498413e+00 6.935014932827677114e+00 7.971021106535701506e+00 9.439858927211050243e+00 7.606125275476148140e+00 7.207623381508864391e+00 6.883056442038395062e+00 7.849445652692390141e+00
8.158310920884119355e+00 9.500456372577314568e+00 8.280193118643648376e+00 8.765855175748601624e+00 9.517605624032436040e+00 5.544075228745138695e+00 5.997677485316503798e+00 6.519853655720773133e+00 7.542674143272646070e+00 7.016419743387546148e+00
8.996662873091118229e+00 8.501939163453741344e+00 7.775033980019312452e+00 7.585245730524487584e+00 8.022632149078688713e+00 7.852020174311363121e+00 6.727130331967721588e+00 7.825312549114089578e+00 8.914622426182113202e+00 7.650719808523932741e+00
9.678578916741432892e+00 8.277772216695359120e+00 8.806649273865691185e+00 9.024299324144188006e+00 9.015525569245737003e+00 7.569186574526822753e+00 9.274778582442229080e+00 6.678613813063101645e+00 8.471792780662120492e+00 8.008964495252646643e+00
7.606192869742315565e+00 8.569385571512302846e+00 7.807072616637043438e+00 9.532913420516850422e+00 9.892526630114312880e+00 6.024706096595852323e+00 9.541222949096360040e+00 7.329688951584694578e+00 9.785051924188731931e+00 6.877017627072134154e+00
6.465992840979319034e+00 8.652599458259750520e+00 9.532795461542150406e+00 8.923209363607579547e+00 8.033522126894935056e+00 5.710076260719815444e+00 9.725355888272755323e+00 8.329085408731017992e+00 5.978386882888064413e+00 8.878002119544607496e+00
6.634605738374625972e+00 9.201026630998271116e+00 7.760157713292152870e+00 8.584603012294627078e+00 6.659661024960017883e+00 9.532304862470731166e+00 9.021945154073295114e+00 8.955210844943303883e+00 5.577980012081606986e+00 9.409529720138610998e+00
9.249750085945107614e+00 8.931342552813816837e+00 9.257339843698858317e+00 6.198307050040370747e+00 7.522044080372038977e+00 9.580106612712883773e+00 8.827650783667655432e+00 9.902727446708940562e+00 5.210606893122356809e+00 7.195205360389568483e+00
7.743567611727963929e+00 7.131862069934818749e+00 8.766409392415893009e+00 8.689654610917562749e+00 8.756434036112477060e+00 7.068840536825662824e+00 7.641030128310916325e+00 9.256480721018741420e+00 6.601180628413958473e+00 7.557054317916490405e+00
9.797875076462078781e+00 9.525001721003587107e+00 7.573790950394327481e+00 8.172664610851542832e+00 8.811280934331966463e+00 8.578686542314505559e+00 9.566941803693609359e+00 9.839824464685360539e+00 9.565047436213308885e+00 8.022288895390289554e+00
6.958299299733900156e+00 9.820760066825295453e+00 9.541857141323340841e+00 9.144343905323038868e+00 8.447412510576214117e+00 8.349283681888412190e+00 7.225707220914167728e+00 8.607765319297524087e+00 8.788907320275214374e+00 9.328067132156403929e+00
7.776418673329926534e+00 8.888887788204824503e+00 9.141700520766235627e+00 8.020774311604313311e+00 8.338931573650654627e+00 9.923746067879882560e+00 7.098988448919968164e+00 9.953669548592841920e+00 8.973589306434213597e+00 9.063418564367054842e+00
8.394461043993057814e+00 9.894314001313947671e+00 8.710180251381133942e+00 9.995604122301537942e+00 9.955635545965485278e+00 8.698610861128074134e+00 7.697822258157473563e+00 8.404844367054801424e+00 9.892933489891863275e+00 8.787373639624226129e+00
7.693498763909617288e+00 8.140500145969188139e+00 7.302785140557960020e+00 9.846977027142122196e+00 7.758698080237647510e+00 9.555251359759617813e+00 7.349593310312764416e+00 7.194214857444264588e+00 7.128675997723894042e+00 9.349614128488903830e+00
9.987871079536239094e+00 9.564818328111153178e+00 7.048166716033787083e+00 5.572910670118222498e+00 9.724339884419206825e+00 6.390777540823949998e+00 7.564039260943440368e+00 8.587452600985235662e+00 8.782423744326301573e+00 7.403456463061668380e+00
9.027453516807506517e+00 8.360643289098742770e+00 8.253167884776541285e+00 6.765093299729106668e+00 6.363142142053785477e+00 6.568610144662812900e+00 7.661034246359092137e+00 7.089510627406964360e+00 8.382876528380483805e+00 6.960979377861388429e+00
5.672960452111194485e+00 8.401151970036504935e+00 9.349992682764575846e+00 9.611230844386255967e+00 6.853944716688472383e+00 6.100249181674805676e+00 8.993041395275760408e+00 6.788206554984880903e+00 7.860265480921338366e+00 9.937104803734152725e+00
6.322522058213134954e+00 9.656571614627518230e+00 9.915691548408503309e+00 8.501932902355113342e+00 9.611948380661008429e+00 9.062227375717192501e+00 8.124300255473910326e+00 7.449030726211719688e+00 3.996019947250347482e+00 7.668122475611131250e+00
6.994271640797323997e+00 6.018146105469421414e+00 6.661370693999543846e+00 9.550010599256378185e+00 7.054452077666601539e+00 4.881061798659380280e+00 8.698876596105694858e+00 7.546950066359749520e+00 4.234982914186590897e+00 9.113151599849807383e+00
7.447468054093978829e+00 9.942561376318986177e+00 9.525700844891355601e+00 9.237270540587207535e+00 8.487309443177144530e+00 9.145818087403585039e+00 9.066736520144962341e+00 4.372337072939468605e+00 3.588538184914698004e+00 9.795319998150134211e+00
5.913217431137345770e+00 9.355161589726264992e+00 9.417771546673000316e+00 9.694339857710902564e+00 7.374222404914717366e+00 8.633173473571099876e+00 8.439457057953953623e+00 9.222740985064207919e+00 4.834267391988433360e+00 9.613089562191238002e+00
6.706156485904783970e+00 7.658387978166750543e+00 8.931281376597967281e+00 9.328909182827018753e+00 8.842603749055435003e+00 8.710017549006334292e+00 8.630949357301886948e+00 7.399765934856501026e+00 7.831085324586458896e+00 8.457744924531152009e+00
