log.prior	log.likelihood	log.likelihood.test.set
-1.866161268723472404e+03 -1.156625562251044585e+03 -1.136809604572903822e+02
-1.851496664151115510e+03 -1.153888583608425961e+03 -1.155406788052343074e+02
-1.838590964492415424e+03 -1.152439538380858266e+03 -1.161902172614812798e+02
-1.859441579222210521e+03 -1.156881805064981108e+03 -1.164819201027535769e+02
-1.864402384198240952e+03 -1.160077484190549967e+03 -1.165082858749199204e+02
-1.865239591237196692e+03 -1.161503813276673554e+03 -1.153843087807410939e+02
-1.871980780618865538e+03 -1.161931827839515563e+03 -1.157646379018720495e+02
-1.857199089472105470e+03 -1.163034811422063740e+03 -1.153540156561005290e+02
-1.867128848092845601e+03 -1.159657427571474955e+03 -1.150156046130982759e+02
-1.878271990134727503e+03 -1.159953553975732575e+03 -1.150981829709919282e+02
-1.873760260350388990e+03 -1.165566318696017788e+03 -1.163931049056782285e+02
-1.876240207274551949e+03 -1.166179474267981050e+03 -1.170243706158781833e+02
-1.896648952509672426e+03 -1.168442477242645737e+03 -1.174003397604430745e+02
-1.907693773650169987e+03 -1.164508254902678573e+03 -1.170491854723791221e+02
-1.891894579443219527e+03 -1.158384494388497160e+03 -1.150816084565882136e+02
-1.905891806546802854e+03 -1.159493963259355723e+03 -1.161572037525522205e+02
-1.901643003547152148e+03 -1.160822670503237077e+03 -1.173027488216026484e+02
-1.857751134946571483e+03 -1.158564948912603995e+03 -1.179885567139598379e+02
-1.818730096156717991e+03 -1.157720030230450675e+03 -1.170196464668213991e+02
-1.826507944264880507e+03 -1.156827849792472307e+03 -1.171447967923593012e+02
-1.835845902067759198e+03 -1.155392651593024311e+03 -1.175157795522122228e+02
-1.850475358384914671e+03 -1.157712316498618748e+03 -1.184730241513882163e+02
-1.875283636154047144e+03 -1.153750103682154986e+03 -1.184059410923875362e+02
-1.834290128929394768e+03 -1.152394902824607016e+03 -1.187477644914404209e+02
-1.820343720015912822e+03 -1.157131110173024581e+03 -1.171599276920676118e+02
-1.827795340139417021e+03 -1.157403233595346364e+03 -1.170069085531295912e+02
-1.803800297336007816e+03 -1.158005126204227281e+03 -1.146897226274009824e+02
-1.791923616058671541e+03 -1.158236527877807703e+03 -1.151967594641820085e+02
-1.798185075639834622e+03 -1.158201012354589693e+03 -1.138249649094365168e+02
-1.773009901458935929e+03 -1.163942533768519525e+03 -1.148339374855032986e+02
-1.749142174176907247e+03 -1.162346653445222728e+03 -1.149375876249829673e+02
-1.773064161235041865e+03 -1.164496047539429583e+03 -1.145142969541649904e+02
-1.790807737346682643e+03 -1.169112545366611357e+03 -1.149900766569083430e+02
-1.796391164067398904e+03 -1.168787732253767217e+03 -1.142864800687269735e+02
-1.795981933253360239e+03 -1.165183085421180067e+03 -1.131735297318533924e+02
-1.788539335148215969e+03 -1.166012073597033350e+03 -1.130049273540417403e+02
-1.762292089649457921e+03 -1.165445294643025136e+03 -1.130275033198509220e+02
-1.762393430895517668e+03 -1.167968656718901684e+03 -1.138605282642007239e+02
-1.780953613009022092e+03 -1.170757607045028635e+03 -1.140434441206395775e+02
-1.765682450332089957e+03 -1.169494876662177830e+03 -1.141407741180484550e+02
-1.775282307262746144e+03 -1.169617697125220957e+03 -1.132446594403203619e+02
-1.751269041158497203e+03 -1.167032433040988735e+03 -1.131913264165789883e+02
-1.763027267171276435e+03 -1.163601435404103995e+03 -1.131952945559437183e+02
-1.784283669389573788e+03 -1.164149962762843643e+03 -1.125557888470376042e+02
-1.772712664718460246e+03 -1.164098000116402090e+03 -1.128352898684711363e+02
-1.781615266552655612e+03 -1.167468700810102746e+03 -1.126973110052756795e+02
-1.797590381756151601e+03 -1.168662128449357624e+03 -1.132017332622635593e+02
-1.786018242167197741e+03 -1.166708370539029602e+03 -1.122933292863650649e+02
-1.795876842447372610e+03 -1.164485318430952930e+03 -1.137303904367427094e+02
-1.803040309118412779e+03 -1.167179746040197415e+03 -1.138258297967156523e+02
-1.806816928927726167e+03 -1.165021441720670055e+03 -1.141763912872706896e+02
-1.795768324074097336e+03 -1.162920170597207289e+03 -1.154127402305075805e+02
-1.779048987630896363e+03 -1.158914165722774896e+03 -1.152146002668692404e+02
-1.786926249394744445e+03 -1.161571492014988280e+03 -1.154188055999720177e+02
-1.816463713631794462e+03 -1.164382731308073971e+03 -1.157505611299187080e+02
-1.792544596327108593e+03 -1.160742762405612893e+03 -1.169688683577512620e+02
-1.793113048300576793e+03 -1.159263751643046135e+03 -1.174365363949105472e+02
-1.797713777994001475e+03 -1.156841974591352255e+03 -1.176239909172906550e+02
-1.806927745018979749e+03 -1.161607149730404672e+03 -1.173357864292906356e+02
-1.801314097278608642e+03 -1.158901521353598810e+03 -1.164032734204015185e+02
-1.793695468918097959e+03 -1.156486674133401038e+03 -1.154531005644524271e+02
-1.785428237578651988e+03 -1.155535984765385592e+03 -1.156299843204723459e+02
-1.783708336117429099e+03 -1.157845697053078766e+03 -1.155943299513293425e+02
-1.775896491157906894e+03 -1.157594668876480000e+03 -1.158487275825357017e+02
-1.768306186949886751e+03 -1.156783963038565162e+03 -1.149354700152109672e+02
-1.779681675072191638e+03 -1.159760130049344298e+03 -1.137461914300324679e+02
-1.790397146350950152e+03 -1.163938480043027766e+03 -1.153949043828357333e+02
-1.786750120236085422e+03 -1.161225942606227136e+03 -1.152705438279598695e+02
-1.798005113034246278e+03 -1.156238582029562622e+03 -1.167540504083095811e+02
-1.836768209125499652e+03 -1.156149605667501874e+03 -1.179882183397292010e+02
