time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.132941431919428652e+02 7.447630028407400005e+01 8.532503708513199570e+01 1.277966260466525625e+02 9.184853864233278387e+01 8.530471523865841732e+01 8.938165355520874300e+01 7.564333561632724923e+01 1.031867821573638224e+02 8.778090758273219762e+01
8.849483137853245296e+01 8.432421333072657887e+01 1.013894892422241014e+02 8.969553890303498633e+01 9.787980964207973500e+01 1.101230299334508231e+02 8.974846849801838289e+01 1.119066791510105787e+02 1.122686108710614690e+02 1.121434386209899401e+02
1.173083747615831101e+02 8.231665527671597715e+01 1.028415873969789942e+02 1.008910658192075118e+02 1.112833473305146299e+02 1.070813669249593261e+02 1.071061262416814230e+02 8.046803912109649559e+01 9.845927019585002427e+01 1.014793020755116686e+02
9.421059547378337129e+01 9.489076360222517792e+01 1.026488328468018096e+02 1.101642772085862418e+02 1.038348472558260767e+02 8.843970592471437442e+01 1.075429796152330653e+02 8.730699305262029952e+01 8.431591185723151227e+01 7.935347844796760342e+01
1.042787763477936096e+02 1.012905377835146794e+02 1.045709729034087871e+02 9.058642157188623401e+01 1.069840410918279332e+02 1.007352868424111136e+02 1.078555546695801866e+02 9.203913355961744003e+01 1.099046090718288156e+02 8.121427253667442869e+01
1.033772856599567831e+02 9.677255472273532177e+01 8.589265930996948839e+01 8.757051320301532371e+01 9.799954870755377101e+01 8.339977555152920274e+01 1.039549801308464225e+02 1.046802745160120338e+02 9.952416322460871356e+01 1.006698347462914001e+02
1.125312013598748706e+02 8.625117350237090363e+01 1.043155527437655223e+02 1.006228591860939616e+02 9.927100793053108418e+01 1.093004314687770204e+02 8.984222926343483095e+01 1.134401246342223430e+02 1.036458462213908831e+02 9.787519082414850402e+01
1.046939232412006078e+02 9.151677859882603627e+01 9.602380776424952558e+01 1.037150005159435011e+02 9.596218693618976658e+01 9.559383474574063655e+01 1.155286487507175650e+02 1.090338507594175894e+02 8.935007694991038818e+01 1.158405972076420909e+02
1.098053018196481929e+02 9.611907160905849423e+01 1.044510567793042384e+02 1.128035909091264415e+02 8.271335779112364150e+01 9.282454311889452470e+01 8.671008566363595094e+01 1.006797943865242502e+02 1.007748466288892928e+02 9.579894473453235548e+01
8.883139659868214721e+01 1.076353739919675689e+02 9.526750666149561653e+01 1.123271478603221425e+02 9.172823492228872055e+01 1.163362512310734900e+02 9.362766772458741116e+01 1.031433381637758373e+02 9.868228587545171138e+01 9.349121661403884787e+01
8.607500969527200141e+01 1.117030778544123564e+02 1.077084018631529432e+02 1.055174626606174684e+02 9.296051285718239399e+01 1.158905096256360565e+02 9.337192932051911498e+01 9.782691746702451496e+01 8.374645263643485293e+01 9.083702763704049232e+01
9.533257373390898692e+01 1.082722229725164595e+02 9.357813611584046498e+01 1.090137509805023797e+02 1.004253813760183078e+02 1.093982941160442692e+02 9.815619271458609774e+01 1.092584511081934835e+02 8.790382716059018264e+01 1.007366154522539290e+02
9.951109788512214038e+01 9.404266295276279664e+01 1.020378189746075748e+02 1.126251042015076109e+02 8.809441122536033220e+01 8.520982033388118282e+01 1.064954395063382151e+02 1.198546123628935760e+02 8.738631370967183898e+01 9.265822700433274406e+01
9.404599316285589339e+01 9.808757274095066236e+01 9.824547553399401068e+01 1.019004040103372404e+02 9.900861428877199444e+01 1.073065651644750034e+02 1.128167515559727150e+02 1.255574113537601733e+02 7.925250029884016101e+01 9.183392634818804368e+01
1.018799972191709315e+02 1.029629005260712376e+02 1.033428479492045540e+02 9.828309652752420789e+01 9.758868820970694458e+01 9.582583096254073496e+01 9.723280289766373130e+01 1.052055972064970462e+02 1.291371295474939416e+02 9.987761644865143751e+01
1.034214660941734962e+02 9.252437634183833381e+01 1.016168503103084930e+02 8.941826524011315769e+01 1.070851223293383043e+02 9.863999576865793983e+01 9.221191174916647526e+01 1.039687062988035393e+02 8.747568294137199985e+01 9.474293937662963572e+01
9.023601928150216622e+01 1.017656809283144241e+02 1.007811796737696142e+02 8.666729878939477771e+01 1.135714763924501938e+02 8.905955716239878939e+01 9.368919752651829924e+01 1.038142717771468710e+02 1.011443814841231017e+02 1.003769386625094597e+02
1.068360741748832652e+02 1.009531258613312872e+02 1.074859454453404197e+02 8.134295582903780542e+01 1.142227408537830797e+02 1.005410132321979546e+02 9.283869555928710326e+01 1.017790362431410074e+02 9.261780440441778239e+01 9.344305168842488740e+01
1.073633096017969422e+02 8.907437543357040965e+01 8.456785687771821358e+01 1.042644992672666575e+02 1.201492190693434452e+02 1.138923619447447777e+02 9.806322785781161144e+01 9.844924949667111491e+01 1.033550053879291255e+02 9.278950768063695875e+01
1.088716677926801992e+02 9.549275903691398071e+01 1.080431084182102097e+02 1.059866335841361433e+02 1.231029382636726837e+02 1.143657877020213505e+02 1.010888917126399775e+02 9.834787628829197104e+01 1.142011156831038932e+02 9.462701625522704774e+01
9.804783284401514720e+01 8.321358665922261366e+01 1.014694336444504756e+02 9.340490765510540427e+01 9.776048202579934809e+01 9.510918795045076024e+01 1.010778901032014403e+02 1.005730623744344996e+02 8.890915075922318067e+01 8.189901603154459053e+01
9.925986908492735949e+01 9.725526586453061384e+01 8.680611418367227827e+01 1.157210008249720374e+02 9.710936049305919937e+01 1.071585395419838278e+02 1.067997020628725409e+02 1.216060128822462900e+02 8.976886635546792093e+01 9.032666370897626962e+01
1.017343930335327400e+02 1.065354257852129081e+02 1.055390080612806400e+02 1.188000887212752303e+02 1.000384841190907110e+02 1.188601625227461795e+02 1.083018347882709804e+02 9.178997853564598586e+01 1.031042384206300255e+02 9.758769482149196506e+01
9.084944489548362867e+01 1.052771812233171858e+02 9.032365339065333387e+01 1.169097305390261994e+02 1.142097323217109022e+02 1.181377089395684692e+02 1.085180099574807144e+02 9.605182769480808247e+01 1.038569417236095092e+02 1.107634455502348203e+02
1.046933044598246880e+02 9.827728189830988015e+01 1.048573065226891003e+02 1.049097117148039615e+02 1.039724557577653883e+02 1.162363313379368606e+02 9.517924311476714649e+01 9.849018636689024220e+01 8.395934319412862123e+01 1.020145818565385412e+02
9.717173950308379915e+01 9.962517752323087450e+01 9.807095122265245379e+01 9.500261197092433463e+01 1.011337523653369317e+02 1.189859766075847745e+02 9.343702787144835042e+01 1.070561244897611886e+02 1.165802537117090765e+02 1.068234299181449245e+02
8.856243574325458212e+01 9.843860401204834432e+01 9.329788416830905362e+01 1.028802890733254003e+02 8.096335967696133196e+01 1.217324169365225117e+02 1.051384824322441602e+02 1.061491219136981812e+02 1.074099546605972364e+02 9.091626918939888924e+01
1.060068774940050389e+02 9.913995420569099792e+01 8.965241173559064691e+01 1.081220974566539326e+02 9.345288031587497812e+01 1.062975387473161391e+02 1.034347701434102760e+02 1.102505133235356425e+02 1.094531582612019776e+02 1.102074082953340337e+02
9.809752776445898803e+01 1.137899481910378512e+02 1.147430988811322266e+02 1.029939001843673907e+02 9.686744066600947178e+01 1.052914661471922102e+02 9.233315300982603446e+01 1.047779459775735944e+02 8.143782849986713757e+01 9.228708242734782630e+01
8.847639839863143152e+01 1.078830921492371999e+02 9.473952348770242793e+01 1.242376098913322551e+02 9.051765092942922308e+01 9.234164070655408807e+01 9.329023372552549631e+01 1.142485163141506632e+02 1.065302384211811955e+02 1.092983990648832702e+02
1.098959642113797486e+02 8.364430346248822445e+01 8.572014879653158914e+01 1.138408412659833999e+02 8.882560144170616923e+01 8.606522703826273357e+01 1.119103482119394357e+02 1.005813754571008332e+02 9.764031633005306787e+01 1.008371513186092159e+02
9.621148029494618470e+01 9.080773194542446447e+01 8.848552775875461407e+01 1.012573521246553412e+02 9.561338196542646983e+01 1.084520752866904729e+02 1.136650011111071308e+02 9.578307879663847757e+01 9.043643754214728858e+01 1.019281377379339091e+02
1.016768279087053770e+02 1.100489874832521480e+02 1.026718130374789837e+02 9.241123024651245998e+01 1.075186110909816080e+02 1.053081360748444695e+02 7.646783878523345379e+01 9.274507168847100047e+01 1.034576790199432423e+02 9.659201185755684094e+01
1.031651433876149326e+02 9.571358844340753080e+01 9.672477222836106137e+01 9.057983854667176615e+01 9.595292457652054452e+01 1.060389172132815077e+02 9.786122779785969783e+01 9.379309221950049391e+01 1.000723040118187015e+02 9.868246663341622593e+01
1.073300710612256808e+02 1.008437177221924514e+02 1.010742689818363402e+02 9.468146793059851518e+01 1.119389069648186705e+02 9.840035626840696636e+01 9.704940753688646282e+01 8.524520819089052281e+01 1.066945529047017089e+02 9.839235696713805623e+01
8.355174998894648297e+01 8.347453412902677883e+01 8.997411829987925103e+01 9.639465046628517086e+01 9.654703673694703525e+01 9.310401289125172752e+01 9.442171997071247347e+01 1.128849365190657181e+02 9.547268606085098952e+01 9.581403214495747989e+01
9.817674145266033747e+01 8.361859912099944836e+01 9.437364743787343002e+01 9.864728424727958611e+01 7.829332983043187255e+01 9.236156449042687200e+01 8.955403492800245147e+01 1.053253341435120944e+02 1.002632780424168573e+02 1.061351577499440850e+02
1.012776975730472060e+02 9.800693509482485410e+01 1.075819092444357494e+02 1.088807721460694466e+02 9.917687087371457721e+01 9.279115307486034681e+01 1.158101907585850796e+02 1.125482127449087528e+02 9.184262936277511358e+01 1.091833267844638726e+02
9.781324918063263851e+01 1.070291457155817767e+02 9.262573248598076248e+01 9.989180293191104454e+01 9.887060504885866408e+01 8.752147585970652699e+01 1.197797539508379145e+02 1.124604148102919794e+02 9.916825685825374137e+01 1.120678045069331858e+02
1.028924061857825194e+02 9.415785223848425289e+01 1.106072060876736316e+02 1.015930696419177650e+02 9.268247829265241933e+01 9.952417415650803889e+01 1.174681218066233583e+02 1.124002863559303194e+02 1.039642713268903265e+02 8.683264375711900129e+01
1.023566322670052529e+02 8.960324657667857196e+01 1.054637034078708240e+02 9.923125893894632554e+01 9.618472147354141555e+01 1.019034386791519182e+02 1.152316801339971448e+02 1.033007563716204231e+02 9.644399995934684000e+01 8.547210915682748578e+01
9.832551633925119461e+01 9.377972390894764487e+01 1.007281294211995260e+02 8.803942236757987416e+01 9.745120952667792835e+01 1.032403210174872186e+02 8.750294043134276478e+01 9.241770723683691813e+01 9.669305934645755940e+01 8.326962114572907581e+01
9.218579953172437058e+01 1.151741222172874757e+02 9.302068123295943280e+01 9.487618286644895704e+01 9.682782320330056791e+01 1.005798952742252084e+02 9.023008950063848488e+01 8.441748050082156851e+01 8.424235763938875721e+01 8.368096923046216773e+01
9.301571146067026064e+01 1.092585231904722178e+02 1.037516525416732094e+02 9.903190914422650337e+01 9.964498992394618426e+01 9.619910721312741941e+01 9.494620668391297613e+01 8.885628012683422128e+01 9.359642198093663978e+01 8.429609995982589510e+01
9.965526934565795614e+01 1.114432537782465715e+02 1.044808840556338936e+02 1.020087715406964293e+02 9.458969539571236851e+01 9.760365549047652678e+01 9.706694151357997669e+01 9.520316968002529734e+01 9.301383760433652981e+01 1.095375238255696075e+02
9.982929001182387196e+01 1.086349051011397933e+02 8.731243823585414532e+01 1.032137299516594879e+02 9.916756619804341710e+01 1.142986965738078879e+02 1.032691947222402149e+02 9.271393978198075558e+01 9.086515256645486716e+01 9.852618720790043483e+01
1.036900044241999836e+02 1.020172691143203565e+02 9.621407266135327063e+01 9.651881083187771537e+01 9.106078100675014753e+01 1.067375621434972999e+02 9.988149663621359764e+01 9.761663709809678835e+01 1.042225265113490025e+02 9.544794574385591091e+01
1.015338515094545784e+02 1.195747889215255100e+02 1.068873704837076559e+02 9.895404074799986915e+01 9.919185192125935657e+01 8.674048371409422487e+01 1.069805775471462113e+02 1.018370742870817764e+02 1.090821301399330707e+02 1.159912038057679950e+02
1.175523677113842496e+02 1.235439075787610079e+02 1.077454083588546041e+02 9.373568167462019574e+01 8.911762759487986330e+01 1.012681441641565527e+02 9.509916467167178666e+01 8.489614927277882828e+01 1.003161845515001716e+02 1.097459815799762453e+02
1.175037018421456025e+02 1.452420761405788312e+02 1.055292446486847666e+02 9.988532796091743649e+01 1.086919605951789833e+02 9.719793788858348194e+01 9.705823147219871316e+01 8.867523626140588533e+01 1.058857109217445327e+02 7.930758628937664412e+01
1.117897319729742804e+02 1.386576593613695536e+02 1.039078661907039134e+02 8.980327836037086797e+01 1.042643726799601467e+02 9.044913675214476712e+01 8.819301659987928588e+01 1.109650862356277941e+02 1.067767333088072093e+02 1.085369281131371224e+02
1.147094798435081202e+02 1.207848498749801678e+02 9.344087636958595056e+01 1.059345928712577916e+02 1.010755346944784776e+02 8.127470397744723130e+01 9.572448238770007833e+01 1.113271558052949644e+02 1.032864874512941356e+02 8.279073618620695640e+01
1.075291281113000394e+02 1.143419000516523738e+02 1.013010455014919131e+02 1.066838509832358284e+02 1.027963221919791152e+02 8.315892607047939578e+01 9.879826309034005760e+01 8.623280034944609440e+01 1.019788263322044060e+02 1.240681511171939775e+02
1.209144398450253561e+02 8.763292978858906679e+01 1.007282560008428476e+02 1.036356794053229891e+02 9.694278961922704241e+01 1.134495456183758080e+02 9.795421834410576878e+01 1.109458833603746370e+02 1.186769697759124682e+02 1.229299633256461703e+02
1.025699676646979128e+02 8.748787474437351364e+01 9.963872997077228888e+01 1.042700408223297046e+02 9.583636388486185353e+01 1.087396175766399438e+02 9.027319244756679950e+01 1.040018687255756902e+02 9.096304822645834065e+01 1.022865128584757883e+02
9.913230029636184781e+01 1.086649702850485966e+02 9.093242750744467173e+01 1.020299951213435463e+02 9.340682235989082471e+01 9.483096338915272838e+01 1.100705494624897938e+02 1.029159019893708376e+02 1.045690695756686637e+02 1.001409009003030803e+02
8.506109620920562975e+01 8.138284336660036900e+01 9.601118769328050462e+01 1.140816773778639259e+02 8.852866919397280299e+01 1.076610993458302090e+02 9.902177101320651786e+01 9.113260174210580544e+01 9.479351515217602753e+01 1.076826912080201168e+02
9.201276506154383128e+01 9.419108748018209099e+01 8.692856488195275233e+01 1.067538735382044024e+02 8.678623313811506534e+01 1.002601893391631904e+02 9.546656914059721544e+01 8.733889613982712774e+01 8.695136567285614149e+01 9.801034273227791971e+01
1.048092015892506197e+02 9.993470532316165134e+01 1.213574492003158980e+02 1.015213725546157519e+02 8.856946436435499947e+01 9.809869086427988805e+01 9.272707848605054437e+01 8.753604191675373158e+01 1.089688672007999060e+02 9.232698080408050600e+01
9.504009275080733232e+01 9.180721570478527838e+01 1.227000048719685878e+02 1.000884161035559572e+02 1.085382496693879659e+02 9.995269994089581189e+01 1.086451738808887058e+02 1.102216803612162863e+02 1.070551861451641713e+02 8.097149036544362843e+01
1.095165469374341569e+02 1.050997322117304975e+02 1.086141975167788587e+02 1.001437568605899315e+02 1.020650748748672356e+02 9.354264851012794679e+01 9.696397413623961370e+01 9.222288626830430758e+01 1.094273386548971700e+02 8.192663062423832798e+01
1.170751017330322981e+02 8.484231142205945275e+01 1.076162133562627758e+02 9.416856840490559932e+01 1.126328638532286703e+02 1.017272776534513383e+02 9.576375824300504291e+01 1.044236984118678748e+02 1.019509906012359579e+02 1.011906800401630164e+02
1.118959723672640365e+02 8.890842174287890032e+01 9.553088386348497352e+01 1.105720337866120389e+02 9.550878325966723992e+01 9.836390063087736735e+01 1.007225475695597083e+02 1.023466294240794099e+02 1.141523658512044079e+02 9.802856470760620766e+01
9.471364058844763179e+01 9.533365448657991692e+01 1.022877568584991366e+02 9.803733002881672576e+01 7.098588313188847110e+01 9.447712424140924270e+01 9.865225060111681898e+01 1.025318281465857098e+02 1.127206125162058328e+02 9.640609463532958046e+01
